Subject,Round,Phase,afterbreak,Schema,Schema_RT,Schema_OB,Schema_AS,Cho_1,Cho_2,Cho_3,Cho_4,RT_1,RT_2,RT_3,RT_4,OB_1,OB_2,OB_3,OB_4,AS_1,AS_2,AS_3,AS_4,schema_payoff,AC,performance,payoff,breakR,type,dwellmean_1,dwellmean_2,dwellmean_3,dwellmean_4,strategy,thres_schema,thres_item_final,rep
1,8,15,1,10,2.1959999999999984,7,15,93,86,42,88,7.929999999999994,4.208999999999997,4.452999999999997,0.6099999999999999,20,12,10,2,42,20,17,2,3,0.5,23,3.5,6,Lc,0.1888095238095238,0.21045,0.2619411764705882,0.305,payoff_oriented,15,15,4
1,8,16,1,3,2.8669999999999978,6,11,34,51,56,29,10.491999999999992,3.3549999999999973,0.5489999999999999,1.2199999999999993,20,12,3,7,41,14,3,8,5,0,18,4.5,6,Lc,0.25590243902439025,0.23964285714285713,0.183,0.1525,payoff_oriented,15,15,4
1,9,17,1,4,1.7689999999999988,3,5,98,105,101,108,3.964999999999997,0.366,5.977999999999995,0.8539999999999996,11,1,16,5,15,1,33,5,2,1,24,2,6,Lc,0.2643333333333333,0.366,0.18115151515151515,0.1708,payoff_oriented,15,15,4
1,9,18,1,7,3.2939999999999974,11,18,20,18,19,14,4.147999999999997,7.197999999999994,7.014999999999994,0.061,15,16,15,1,23,31,26,1,6,1,72,6,6,Lc,0.18034782608695651,0.23219354838709674,0.26980769230769225,0.061,payoff_oriented,15,15,4
1,10,19,1,7,2.744999999999998,8,14,23,86,16,26,6.526999999999995,5.062999999999996,1.0979999999999994,7.8689999999999936,20,14,6,14,32,23,6,29,6,0,20,5,6,Lc,0.20396874999999998,0.22013043478260869,0.183,0.2713448275862068,payoff_oriented,15,15,4
1,10,20,1,8,3.720999999999997,13,20,116,74,112,78,8.234999999999994,2.744999999999998,1.524999999999999,1.2809999999999993,20,11,8,3,45,16,9,3,2,0,10,2.5,6,Lc,0.183,0.1715625,0.16944444444444443,0.42699999999999994,payoff_oriented,15,15,4
1,11,21,1,2,4.513999999999997,12,25,52,55,54,78,11.284999999999991,4.6969999999999965,0.183,3.0499999999999976,20,12,2,7,60,19,2,10,4,0.5,27,3.75,6,Lc,0.18808333333333332,0.24721052631578946,0.0915,0.30499999999999994,payoff_oriented,15,15,4
1,11,22,1,8,5.550999999999996,15,29,117,95,112,114,7.502999999999995,40.38199999999997,0.8539999999999996,2.439999999999998,20,19,5,6,39,167,6,6,2,0.5,15,2.25,6,Lc,0.19238461538461538,0.2418083832335329,0.14233333333333334,0.40666666666666657,payoff_oriented,15,15,4
1,12,23,1,5,5.611999999999996,11,24,85,20,17,93,13.48099999999999,0.122,2.0129999999999986,0.366,20,1,8,2,61,1,8,3,5,0,18,4.5,6,Lc,0.22099999999999997,0.122,0.25162499999999993,0.122,payoff_oriented,15,15,4
1,12,24,1,6,2.9889999999999977,10,13,3,6,4,28,6.465999999999995,0.5489999999999999,20.312999999999985,2.2569999999999983,19,3,18,8,24,3,86,9,6,0.5,41,5.75,6,Lc,0.26941666666666664,0.183,0.23619767441860462,0.25077777777777777,payoff_oriented,15,15,4
1,13,25,1,6,2.622999999999998,10,16,6,7,12,48,9.027999999999993,7.9299999999999935,0.5489999999999999,1.2809999999999993,20,15,2,5,45,27,2,6,6,0.5,41,5.75,6,Lc,0.2006222222222222,0.29370370370370363,0.27449999999999997,0.2135,payoff_oriented,15,15,4
1,13,26,1,2,2.9279999999999977,7,10,55,19,14,20,9.271999999999993,2.561999999999998,5.977999999999995,1.3419999999999992,20,8,16,3,43,11,28,3,4,0.5,40,5.5,6,Lc,0.21562790697674417,0.2329090909090909,0.21349999999999997,0.4473333333333333,payoff_oriented,15,15,4
1,14,27,1,2,4.6969999999999965,14,25,54,15,53,23,8.661999999999994,3.2939999999999974,3.598999999999997,1.646999999999999,20,13,15,3,43,16,21,3,4,0,20,5,6,Lc,0.20144186046511628,0.20587499999999997,0.17138095238095238,0.5489999999999997,payoff_oriented,15,15,4
1,14,28,1,6,3.537999999999997,8,15,10,45,3,7,6.709999999999995,2.0129999999999986,3.4159999999999973,4.147999999999997,18,6,10,11,28,7,16,16,6,0.5,41,5.75,6,Lc,0.23964285714285713,0.28757142857142853,0.21349999999999997,0.25925,payoff_oriented,15,15,4
1,15,29,1,1,3.0499999999999976,7,11,80,81,83,4,3.7819999999999974,22.386999999999983,4.147999999999997,26.65699999999998,11,19,14,17,16,99,29,109,3,0.5,24,3.75,6,Lc,0.23637499999999997,0.2261313131313131,0.14303448275862068,0.24455963302752293,payoff_oriented,15,15,4
1,15,30,1,3,5.550999999999996,18,26,65,93,25,18,16.04299999999999,0.5489999999999999,1.0369999999999995,0.8539999999999996,20,2,3,3,69,3,3,3,5,0,18,4.5,6,Lc,0.23250724637681158,0.183,0.3456666666666666,0.2846666666666666,payoff_oriented,15,15,4
1,16,31,1,6,4.391999999999997,9,20,1,7,70,10,12.38299999999999,0.9759999999999995,3.903999999999997,3.2939999999999974,20,4,13,9,55,4,21,12,6,0.5,40,5.5,6,Lc,0.22514545454545454,0.244,0.1859047619047619,0.27449999999999997,payoff_oriented,15,15,4
1,16,32,1,2,6.526999999999995,16,22,51,48,91,44,13.663999999999989,1.646999999999999,0.6709999999999998,1.585999999999999,20,5,4,6,52,5,4,6,4,0,17,4.25,6,Lc,0.26276923076923075,0.32939999999999997,0.16775,0.2643333333333333,payoff_oriented,15,15,4
1,17,33,1,6,1.2809999999999993,5,5,2,8,34,3,12.87099999999999,1.7079999999999989,1.2199999999999993,0.427,20,7,4,3,76,8,5,3,6,0.5,41,5.75,6,Lc,0.16935526315789473,0.2135,0.244,0.14233333333333334,payoff_oriented,15,15,4
1,17,34,1,9,2.500999999999998,7,9,67,37,62,43,7.990999999999994,6.648999999999995,2.0129999999999986,3.476999999999997,20,16,3,13,44,32,3,17,4,0,18,4.5,6,Lc,0.18161363636363637,0.20778124999999997,0.6709999999999997,0.20452941176470585,payoff_oriented,15,15,4
1,18,35,1,4,5.367999999999996,14,27,101,63,98,42,7.990999999999994,7.319999999999994,0.366,1.524999999999999,20,12,2,7,37,23,2,9,2,0,13,3.25,6,Lc,0.21597297297297297,0.3182608695652173,0.183,0.16944444444444445,payoff_oriented,15,15,4
1,18,36,1,7,4.025999999999997,14,24,15,19,90,93,12.626999999999992,1.585999999999999,8.417999999999994,1.524999999999999,20,6,16,7,65,7,39,9,6,0,18,4.5,6,Lc,0.19426153846153846,0.22657142857142856,0.21584615384615383,0.16944444444444443,payoff_oriented,15,15,4
1,1,1,0,1,2.1959999999999984,7,8,20,79,81,77,10.857999999999992,1.524999999999999,0.244,0.6099999999999999,20,3,2,5,50,4,2,5,3,0.5,24,3.75,6,Lc,0.21716,0.3812499999999999,0.122,0.122,payoff_oriented,15,15,5
1,1,2,0,10,6.038999999999995,13,24,90,59,56,2,14.15199999999999,2.744999999999998,2.1959999999999984,5.184999999999996,20,7,8,12,54,11,9,24,3,0,17,4.25,6,Lc,0.262074074074074,0.24954545454545451,0.244,0.21604166666666666,payoff_oriented,15,15,5
1,2,3,0,9,2.9889999999999977,10,13,1,5,69,91,35.623999999999974,0.061,0.061,0.122,20,1,1,1,144,1,1,1,4,0,19,4.75,6,Lc,0.24738888888888885,0.061,0.061,0.122,payoff_oriented,15,15,5
1,2,4,0,1,3.9649999999999967,14,16,31,78,84,22,10.674999999999992,1.7079999999999989,0.5489999999999999,0.7319999999999998,20,5,3,4,44,7,4,5,3,0,17,4.25,6,Lc,0.24261363636363636,0.244,0.13724999999999998,0.1464,payoff_oriented,15,15,5
1,3,5,0,2,3.476999999999997,9,13,53,55,2,7,8.661999999999994,8.356999999999994,2.2569999999999983,0.427,20,18,5,2,36,39,5,2,4,0,20,5,6,Lc,0.2406111111111111,0.21428205128205127,0.4513999999999999,0.2135,payoff_oriented,15,15,5
1,3,6,0,10,5.428999999999996,12,27,87,88,20,98,10.369999999999992,0.183,6.160999999999995,2.1349999999999985,20,3,13,7,42,3,22,7,3,0,14,3.5,6,Lc,0.24690476190476188,0.061,0.2800454545454545,0.3049999999999999,payoff_oriented,15,15,5
1,4,7,0,10,5.245999999999996,13,29,13,17,87,93,9.271999999999993,9.149999999999993,0.6099999999999999,2.0739999999999985,20,17,4,4,43,35,4,4,3,0,18,4.5,6,Lc,0.21562790697674417,0.2614285714285714,0.1525,0.5184999999999998,payoff_oriented,15,15,5
1,4,8,0,9,3.476999999999997,11,15,68,72,65,12,16.40899999999999,0.9759999999999995,4.452999999999997,0.061,20,3,13,1,70,4,18,1,4,0.5,30,4.5,6,Lc,0.2344142857142857,0.244,0.24738888888888885,0.061,payoff_oriented,15,15,5
1,5,9,0,2,4.452999999999997,14,20,55,94,17,56,7.380999999999995,5.123999999999996,4.086999999999997,0.5489999999999999,20,15,8,2,34,26,9,2,4,0,17,4.25,6,Lc,0.21708823529411764,0.19707692307692307,0.45411111111111097,0.27449999999999997,payoff_oriented,15,15,5
1,5,10,0,5,5.916999999999995,12,27,70,45,41,108,12.99299999999999,2.744999999999998,0.122,3.659999999999997,20,7,1,7,51,8,1,10,5,0,16,4,6,Lc,0.2547647058823529,0.34312499999999996,0.122,0.36599999999999994,payoff_oriented,15,15,5
1,6,11,1,7,4.208999999999997,12,19,17,14,19,57,5.062999999999997,9.454999999999993,5.062999999999996,1.524999999999999,17,17,15,7,25,43,24,7,6,0.5,40,5.5,6,Lc,0.20251999999999998,0.21988372093023256,0.2109583333333333,0.21785714285714286,payoff_oriented,15,15,5
1,6,12,1,1,3.537999999999997,13,17,107,103,73,84,11.101999999999991,1.7689999999999988,0.427,0.9149999999999996,20,5,1,3,49,6,2,3,3,0,10,2.5,6,Lc,0.22657142857142856,0.2948333333333333,0.2135,0.305,payoff_oriented,15,15,5
1,7,13,1,5,3.476999999999997,10,17,44,57,82,51,17.994999999999987,3.537999999999997,0.5489999999999999,2.439999999999998,20,14,2,8,69,18,2,9,5,0,16,4,6,Lc,0.2607971014492753,0.19655555555555554,0.27449999999999997,0.2711111111111111,payoff_oriented,15,15,5
1,7,14,1,6,5.611999999999996,13,27,8,6,107,9,10.857999999999992,1.8299999999999987,0.488,5.245999999999996,20,7,2,14,46,9,2,25,6,0.5,38,5,6,Lc,0.23604347826086955,0.20333333333333334,0.244,0.20984,payoff_oriented,15,15,5
1,8,15,1,4,1.8909999999999987,4,6,19,103,89,66,154.39100000001017,0.061,0.061,0.061,20,1,1,1,629,1,1,1,2,0,15,3.75,6,Lc,0.24545468998410172,0.061,0.061,0.061,payoff_oriented,15,15,5
1,8,16,1,2,4.147999999999997,11,19,1,50,79,49,29.767999999999976,1.7689999999999988,0.061,0.183,20,8,1,1,128,8,1,1,4,0,17,4.25,6,Lc,0.23256249999999998,0.22112499999999996,0.061,0.183,payoff_oriented,15,15,5
1,9,17,1,3,2.1959999999999984,8,9,35,31,103,99,4.7579999999999965,9.027999999999993,1.585999999999999,0.305,20,16,7,2,26,38,7,3,5,0,14,3.5,6,Lc,0.183,0.23757894736842103,0.22657142857142856,0.10166666666666667,payoff_oriented,15,15,5
1,9,18,1,6,4.330999999999997,15,28,2,50,8,4,12.382999999999992,2.0129999999999986,4.7579999999999965,15.188999999999988,20,8,14,16,58,11,25,58,6,0.5,40,5.5,6,Lc,0.21349999999999997,0.183,0.19032,0.26187931034482753,payoff_oriented,15,15,5
1,10,19,1,6,3.476999999999997,10,17,4,86,10,29,24.21699999999998,1.1589999999999994,0.061,0.183,20,4,1,2,100,4,1,2,6,0,20,5,6,Lc,0.24216999999999997,0.28974999999999995,0.061,0.0915,payoff_oriented,15,15,5
1,10,20,1,8,3.842999999999997,13,22,82,119,118,117,12.87099999999999,2.1959999999999984,0.488,0.9149999999999996,20,8,5,4,66,10,5,5,2,0.5,15,2.25,6,Lc,0.1950151515151515,0.2196,0.09759999999999999,0.183,payoff_oriented,15,15,5
1,11,21,1,7,3.903999999999997,12,20,24,21,47,17,15.127999999999988,2.9279999999999977,1.463999999999999,0.7929999999999997,20,10,6,2,66,15,6,2,6,0.5,41,5.75,6,Lc,0.2292121212121212,0.19519999999999998,0.244,0.3964999999999999,payoff_oriented,15,15,5
1,11,22,1,3,5.001999999999996,13,19,34,94,35,36,12.32199999999999,2.744999999999998,1.0979999999999994,3.476999999999997,20,7,3,12,51,8,3,14,5,0.5,33,4.5,6,Lc,0.2416078431372549,0.3431249999999999,0.366,0.24835714285714283,payoff_oriented,15,15,5
1,12,23,1,5,2.2569999999999983,10,13,50,41,46,12,9.515999999999993,4.391999999999997,1.1589999999999994,0.366,20,13,5,2,37,19,5,2,5,0,20,5,6,Lc,0.25718918918918915,0.2311578947368421,0.2318,0.183,payoff_oriented,15,15,5
1,12,24,1,9,4.513999999999997,12,26,73,64,70,78,7.929999999999994,1.646999999999999,5.184999999999996,0.122,20,6,10,1,42,7,20,1,4,0,14,3.5,6,Lc,0.18880952380952382,0.2352857142857143,0.25925,0.122,payoff_oriented,15,15,5
1,13,25,1,8,2.805999999999998,8,12,119,71,113,117,6.770999999999995,2.9889999999999977,1.4029999999999991,3.1109999999999975,18,7,5,10,26,13,6,11,2,0.5,16,2.5,6,Lc,0.2604230769230769,0.22992307692307687,0.23383333333333328,0.28281818181818175,payoff_oriented,15,15,5
1,13,26,1,3,1.0979999999999994,6,7,34,76,26,58,1.7079999999999993,5.428999999999996,0.488,0.244,8,13,3,1,9,19,3,1,5,0,17,4.25,6,Lc,0.18977777777777777,0.2857368421052631,0.16266666666666665,0.244,payoff_oriented,15,15,5
1,14,27,1,3,4.635999999999997,13,22,27,35,26,34,8.600999999999994,1.3419999999999992,1.2199999999999993,10.369999999999992,20,6,8,16,39,6,8,55,5,1,60,5,6,Lc,0.22053846153846152,0.22366666666666668,0.1525,0.18854545454545454,payoff_oriented,15,15,5
1,14,28,1,7,2.8669999999999978,8,13,19,76,69,23,6.282999999999995,4.086999999999997,2.805999999999998,1.8299999999999987,19,15,7,7,28,21,10,14,6,0,19,4.75,6,Lc,0.22439285714285712,0.1946190476190476,0.2806,0.1307142857142857,payoff_oriented,15,15,5
1,15,29,1,7,3.476999999999997,12,16,23,19,13,14,6.8929999999999945,0.061,6.465999999999995,19.336999999999986,20,1,13,16,32,1,34,69,6,1,72,6,6,Lc,0.21540625,0.061,0.19017647058823528,0.28024637681159414,payoff_oriented,15,15,5
1,15,30,1,3,2.561999999999998,7,11,35,25,32,91,7.014999999999995,0.305,5.367999999999996,14.090999999999989,16,2,13,16,24,2,24,66,5,0.5,33,4.5,6,Lc,0.2922916666666666,0.1525,0.22366666666666665,0.2135,payoff_oriented,15,15,5
1,16,31,1,6,5.245999999999996,16,26,7,5,61,12,10.308999999999992,6.8929999999999945,0.183,0.9149999999999996,20,15,2,2,46,25,2,2,6,0.5,40,5.5,6,Lc,0.2241086956521739,0.27571999999999997,0.0915,0.45749999999999985,payoff_oriented,15,15,5
1,16,32,1,4,3.781999999999997,14,20,39,21,15,89,12.19999999999999,16.469999999999988,1.8909999999999987,1.463999999999999,20,19,8,5,54,69,9,5,2,0,20,5,6,Lc,0.22592592592592592,0.23869565217391303,0.2101111111111111,0.2928,payoff_oriented,15,15,5
1,17,33,1,4,3.842999999999997,11,17,101,103,23,108,11.95599999999999,0.366,2.9889999999999977,0.366,20,2,8,1,52,2,9,1,2,0.5,18,3,6,Lc,0.2299230769230769,0.183,0.332111111111111,0.366,payoff_oriented,15,15,5
1,17,34,1,6,5.184999999999996,12,25,2,117,83,3,10.796999999999992,0.6099999999999999,2.1349999999999985,1.2809999999999993,20,2,9,3,46,2,12,5,6,0,17,4.25,6,Lc,0.2347173913043478,0.305,0.17791666666666667,0.2562,payoff_oriented,15,15,5
1,18,35,1,4,4.269999999999997,14,21,102,80,107,101,7.075999999999995,1.646999999999999,4.391999999999997,1.3419999999999992,20,3,14,5,35,4,26,7,2,0.5,15,2.25,6,Lc,0.20217142857142856,0.41174999999999995,0.16892307692307693,0.1917142857142857,payoff_oriented,15,15,5
1,18,36,1,10,5.184999999999996,12,36,63,19,68,18,12.32199999999999,9.149999999999993,7.9299999999999935,6.526999999999995,20,18,15,15,72,43,33,26,3,0,20,5,6,Lc,0.17113888888888887,0.2127906976744186,0.2403030303030303,0.25103846153846154,payoff_oriented,15,15,5
1,1,1,0,2,5.428999999999996,15,26,55,87,28,18,17.628999999999987,0.305,2.561999999999998,2.0739999999999985,20,2,8,4,81,2,9,8,4,0,18,4.5,6,Lc,0.21764197530864196,0.1525,0.2846666666666667,0.25925,payoff_oriented,15,15,6
1,1,2,0,1,5.306999999999996,14,22,8,81,7,84,18.238999999999987,1.2199999999999993,1.2809999999999993,2.1959999999999984,20,6,7,10,72,6,7,12,3,0,18,4.5,6,Lc,0.25331944444444443,0.2033333333333333,0.183,0.183,payoff_oriented,15,15,6
1,2,3,0,3,5.245999999999996,12,22,31,27,101,97,9.088999999999993,4.513999999999997,5.855999999999995,0.9759999999999995,20,14,13,3,36,22,26,3,5,0,14,3.5,6,Lc,0.2524722222222222,0.2051818181818182,0.2252307692307692,0.3253333333333333,payoff_oriented,15,15,6
1,2,4,0,8,3.720999999999997,16,22,52,109,55,112,5.672999999999996,1.2199999999999993,9.088999999999993,0.366,20,4,14,3,29,5,34,3,2,0,12,3,6,Lc,0.19562068965517238,0.24399999999999997,0.2673235294117647,0.122,payoff_oriented,15,15,6
1,3,5,0,8,3.0499999999999976,8,12,110,114,27,28,6.343999999999995,2.9279999999999977,1.3419999999999992,2.9889999999999977,16,11,1,14,22,13,1,19,2,0,14,3.5,6,Lc,0.2883636363636363,0.22523076923076918,1.3419999999999992,0.15731578947368421,payoff_oriented,15,15,6
1,3,6,0,1,4.025999999999997,12,19,78,55,104,59,6.465999999999996,7.563999999999994,1.4029999999999991,1.0369999999999995,18,14,4,3,28,27,5,4,3,0,13,3.25,6,Lc,0.2309285714285714,0.28014814814814815,0.28059999999999996,0.25925,payoff_oriented,15,15,6
1,4,7,0,5,4.574999999999997,12,21,105,38,41,104,8.966999999999993,0.183,1.1589999999999994,5.611999999999996,20,1,4,11,37,1,4,19,5,0,14,3.5,6,Lc,0.2423513513513513,0.183,0.28974999999999995,0.2953684210526315,payoff_oriented,15,15,6
1,4,8,0,6,3.4159999999999973,9,13,1,4,59,10,15.310999999999988,0.183,1.7689999999999988,0.244,20,2,6,1,64,2,6,2,6,0.5,40,5.5,6,Lc,0.23923437499999997,0.0915,0.2948333333333333,0.122,payoff_oriented,15,15,6
1,5,9,0,4,2.439999999999998,8,12,98,16,75,58,6.343999999999995,14.517999999999988,4.086999999999997,0.122,20,18,14,1,29,73,19,1,2,0,15,3.75,6,Lc,0.21875862068965515,0.1988767123287671,0.21510526315789472,0.122,payoff_oriented,15,15,6
1,5,10,0,9,2.3789999999999982,9,11,4,109,91,88,75.21300000000097,0.061,0.061,0.061,20,1,1,1,321,1,1,1,4,0,14,3.5,6,Lc,0.23430841121495327,0.061,0.061,0.061,payoff_oriented,15,15,6
1,6,11,1,9,2.3789999999999982,8,10,62,100,74,70,8.356999999999994,0.6709999999999998,4.025999999999997,2.0739999999999985,20,3,12,7,32,3,17,11,4,0,13,3.25,6,Lc,0.26115625,0.22366666666666665,0.23682352941176468,0.18854545454545454,payoff_oriented,15,15,6
1,6,12,1,3,2.805999999999998,10,15,33,28,30,15,4.025999999999997,2.744999999999998,2.805999999999998,5.184999999999996,18,7,8,12,24,9,10,18,5,0.5,36,5.25,6,Lc,0.16774999999999998,0.30499999999999994,0.28059999999999996,0.2880555555555555,payoff_oriented,15,15,6
1,7,13,1,2,3.903999999999997,12,20,14,117,58,54,19.763999999999985,0.366,0.061,0.7319999999999998,20,2,1,3,94,2,1,3,4,0,16,4,6,Lc,0.21025531914893617,0.183,0.061,0.244,payoff_oriented,15,15,6
1,7,14,1,9,6.526999999999995,12,32,70,108,107,62,10.735999999999992,1.646999999999999,1.585999999999999,2.1349999999999985,20,4,10,11,49,5,13,12,4,0,12,3,6,Lc,0.2191020408163265,0.3293999999999999,0.122,0.17791666666666667,payoff_oriented,15,15,6
1,8,15,1,1,2.0739999999999985,8,9,81,79,75,14,9.332999999999993,2.9889999999999977,1.1589999999999994,6.282999999999995,20,9,5,14,42,10,6,25,3,0.5,24,3.75,6,Lc,0.2222142857142857,0.29889999999999994,0.19316666666666665,0.25131999999999993,payoff_oriented,15,15,6
1,8,16,1,3,4.818999999999996,10,16,36,50,27,111,20.312999999999985,1.2809999999999993,1.463999999999999,1.7079999999999989,20,6,4,7,71,7,5,9,5,0,16,4,6,Lc,0.28609859154929573,0.183,0.2927999999999999,0.18977777777777777,payoff_oriented,15,15,6
1,9,17,1,5,2.3179999999999983,8,12,47,40,117,45,9.881999999999993,3.4159999999999973,2.622999999999998,3.842999999999997,20,11,3,8,32,15,4,11,5,0.5,32,4.25,6,Lc,0.30881249999999993,0.22773333333333332,0.6557499999999998,0.34936363636363627,payoff_oriented,15,15,6
1,9,18,1,10,4.330999999999997,14,22,86,93,91,60,6.526999999999996,5.550999999999996,0.6099999999999999,0.8539999999999996,20,14,3,3,29,25,3,3,3,0.5,22,3.25,6,Lc,0.22506896551724137,0.22204,0.20333333333333334,0.2846666666666666,payoff_oriented,15,15,6
1,10,19,1,9,5.001999999999996,16,33,68,69,31,119,15.12799999999999,4.208999999999997,9.271999999999993,1.1589999999999994,20,9,17,2,66,13,43,3,4,0,15,3.75,6,Lc,0.22921212121212117,0.3237692307692307,0.21562790697674417,0.3863333333333333,payoff_oriented,15,15,6
1,10,20,1,4,2.500999999999998,7,9,101,100,106,20,7.685999999999995,5.306999999999996,0.6099999999999999,1.4029999999999991,20,15,2,4,32,22,3,4,2,0.5,18,3,6,Lc,0.2401875,0.2412272727272727,0.20333333333333334,0.35074999999999995,payoff_oriented,15,15,6
1,11,21,1,1,2.3179999999999983,9,9,78,75,74,79,9.027999999999993,1.0369999999999995,5.7949999999999955,2.0739999999999985,20,4,11,8,38,4,16,10,3,1,36,3,6,Lc,0.23757894736842106,0.25925,0.36218749999999994,0.20739999999999997,payoff_oriented,15,15,6
1,11,22,1,6,2.9889999999999977,9,17,8,9,4,3,10.186999999999992,0.366,4.330999999999997,11.89499999999999,20,2,14,16,44,2,23,44,6,1,72,6,6,Lc,0.23152272727272727,0.183,0.18830434782608693,0.2703409090909091,payoff_oriented,15,15,6
1,12,23,1,7,5.7339999999999955,14,29,14,19,18,15,13.05399999999999,0.488,5.306999999999996,2.8669999999999978,20,2,15,10,61,2,22,14,6,1,72,6,6,Lc,0.214,0.244,0.2412272727272727,0.20478571428571427,payoff_oriented,15,15,6
1,12,24,1,4,2.683999999999998,10,18,100,102,99,25,5.7949999999999955,3.781999999999997,5.428999999999996,5.7339999999999955,20,10,13,13,33,15,26,21,2,0.5,17,2.75,6,Lc,0.1756060606060606,0.2521333333333333,0.20880769230769225,0.27304761904761904,payoff_oriented,15,15,6
1,13,25,1,1,2.9279999999999977,9,14,76,77,81,78,4.574999999999997,7.319999999999994,4.086999999999997,5.428999999999996,15,15,11,13,20,29,14,22,3,1,36,3,6,Lc,0.22874999999999998,0.25241379310344825,0.29192857142857137,0.24677272727272725,payoff_oriented,15,15,6
1,13,26,1,10,4.7579999999999965,16,24,35,33,92,86,10.674999999999992,4.635999999999997,0.427,0.5489999999999999,20,16,2,4,44,21,2,4,3,0,16,4,6,Lc,0.24261363636363634,0.22076190476190474,0.2135,0.13724999999999998,payoff_oriented,15,15,6
1,14,27,1,8,4.208999999999997,12,23,110,91,111,89,11.95599999999999,0.061,3.9649999999999967,1.2809999999999993,20,1,13,6,54,1,21,7,2,0,10,2.5,6,Lc,0.22140740740740739,0.061,0.18880952380952382,0.183,payoff_oriented,15,15,6
1,14,28,1,9,2.3179999999999983,7,9,65,68,67,63,3.8429999999999973,15.676999999999987,0.366,2.683999999999998,13,17,3,9,15,49,3,13,4,1,48,4,6,Lc,0.2562,0.31993877551020405,0.122,0.20646153846153845,payoff_oriented,15,15,6
1,15,29,1,8,5.367999999999996,12,24,113,120,112,24,9.393999999999993,7.197999999999994,0.8539999999999996,4.025999999999997,20,14,4,12,40,25,4,21,2,0.5,18,3,6,Lc,0.23485,0.28792,0.2135,0.1917142857142857,payoff_oriented,15,15,6
1,15,30,1,2,2.1959999999999984,7,11,55,96,92,58,9.576999999999993,6.038999999999995,9.027999999999993,0.366,20,12,17,4,36,22,36,4,4,0,14,3.5,6,Lc,0.26602777777777775,0.27449999999999997,0.25077777777777777,0.0915,payoff_oriented,15,15,6
1,16,31,1,3,4.818999999999996,16,29,34,25,23,26,15.31099999999999,4.513999999999997,8.905999999999993,3.842999999999997,20,13,15,12,75,20,30,16,5,0.5,36,5.25,6,Lc,0.20414666666666662,0.22569999999999998,0.2968666666666666,0.24018749999999994,payoff_oriented,15,15,6
1,16,32,1,5,2.0739999999999985,7,13,46,41,92,37,2.3789999999999987,5.977999999999995,3.903999999999997,3.2939999999999974,8,12,13,9,14,19,16,18,5,0.5,33,4.5,6,Lc,0.16992857142857143,0.3146315789473684,0.244,0.183,payoff_oriented,15,15,6
1,17,33,1,9,2.1959999999999984,6,10,65,64,61,27,4.025999999999997,6.465999999999995,0.6099999999999999,0.7929999999999997,13,12,2,3,19,25,3,3,4,0.5,29,4.25,6,Lc,0.21189473684210525,0.25864,0.20333333333333334,0.2643333333333333,payoff_oriented,15,15,6
1,17,34,1,2,2.744999999999998,9,14,56,52,58,55,6.709999999999995,3.903999999999997,2.622999999999998,1.0369999999999995,20,11,8,3,30,16,9,3,4,1,48,4,6,Lc,0.22366666666666665,0.244,0.2914444444444444,0.3456666666666666,payoff_oriented,15,15,6
1,18,35,1,9,2.0129999999999986,8,11,110,69,72,119,12.68799999999999,0.9149999999999996,3.537999999999997,1.9519999999999986,20,6,11,7,55,7,15,7,4,0,12,3,6,Lc,0.23069090909090906,0.1307142857142857,0.23586666666666664,0.2788571428571428,payoff_oriented,15,15,6
1,18,36,1,4,4.452999999999997,10,17,108,98,35,29,6.831999999999995,5.489999999999996,2.9279999999999977,0.9149999999999996,16,9,8,3,25,17,12,3,2,0,14,3.5,6,Lc,0.27327999999999997,0.3229411764705882,0.24399999999999997,0.305,payoff_oriented,15,15,6
1,1,1,0,9,6.465999999999995,16,29,70,18,16,14,16.10399999999999,2.500999999999998,1.585999999999999,0.5489999999999999,20,8,4,1,73,10,6,2,4,0.5,40,5.5,6,Lc,0.2206027397260274,0.25009999999999993,0.2643333333333333,0.27449999999999997,payoff_oriented,15,15,7
1,1,2,0,6,4.6969999999999965,13,23,5,4,51,12,8.966999999999993,4.330999999999997,2.1959999999999984,3.2329999999999974,20,12,6,12,44,20,9,17,6,0.5,40,5.5,6,Lc,0.2037954545454545,0.21655,0.244,0.19017647058823528,payoff_oriented,15,15,7
1,2,3,0,3,4.147999999999997,13,23,86,32,36,29,11.95599999999999,0.061,2.3179999999999983,0.366,20,1,6,3,48,1,8,3,5,0.5,33,4.5,6,Lc,0.24908333333333332,0.061,0.2897499999999999,0.122,payoff_oriented,15,15,7
1,2,4,0,7,3.781999999999997,11,18,23,54,60,17,14.395999999999988,4.940999999999996,3.1719999999999975,0.244,20,15,11,3,64,22,12,3,6,0,20,5,6,Lc,0.22493749999999998,0.2245909090909091,0.2643333333333333,0.08133333333333333,payoff_oriented,15,15,7
1,3,5,0,9,4.513999999999997,12,21,71,63,4,70,13.419999999999991,1.0369999999999995,7.319999999999994,4.574999999999997,20,5,14,11,63,5,27,18,4,0.5,30,4.5,6,Lc,0.21301587301587302,0.2074,0.2711111111111111,0.2541666666666666,payoff_oriented,15,15,7
