Subject,Round,Phase,afterbreak,Schema,Schema_RT,Schema_OB,Schema_AS,Cho_1,Cho_2,Cho_3,Cho_4,RT_1,RT_2,RT_3,RT_4,OB_1,OB_2,OB_3,OB_4,AS_1,AS_2,AS_3,AS_4,schema_payoff,AC,performance,payoff,breakR,type,dwellmean_1,dwellmean_2,dwellmean_3,dwellmean_4,param_w,param_Phi,param_thres_item_final,param_thres_schema,param_theta_shift,rep
1,7,13,1,9,10.979999999999992,19,63,67,69,65,27,17.140999999999988,1.2199999999999993,3.781999999999997,4.452999999999997,20,6,12,12,86,6,16,19,4,0.5,29,4.25,6,Lc,0.19931395348837208,0.20333333333333334,0.236375,0.23436842105263156,0.1,20,15,30,3,2
1,7,14,1,7,16.40899999999999,13,88,18,21,17,20,17.445999999999987,4.635999999999997,1.3419999999999992,8.051999999999994,18,11,6,16,93,22,8,45,6,1,72,6,6,Lc,0.18759139784946235,0.2107272727272727,0.16775,0.17893333333333333,0.1,20,15,30,3,2
1,8,15,1,7,10.552999999999992,12,48,24,32,17,16,12.19999999999999,4.269999999999997,3.2329999999999974,1.2809999999999993,19,12,9,6,57,21,15,7,6,0.5,41,5.75,6,Lc,0.21403508771929822,0.2033333333333333,0.21553333333333333,0.183,0.1,20,15,30,3,2
1,8,16,1,10,7.014999999999994,19,33,89,96,99,98,18.482999999999986,0.122,7.014999999999994,14.517999999999988,20,2,17,17,80,2,31,60,3,0,10,2.5,6,Lc,0.23103749999999998,0.061,0.22629032258064516,0.24196666666666664,0.1,20,15,30,3,2
1,9,17,1,10,5.916999999999995,12,19,16,89,60,109,65.39199999999995,0.061,0.6709999999999998,0.5489999999999999,20,1,1,2,258,1,1,2,3,0,15,3.75,6,Lc,0.25345736434108523,0.061,0.6709999999999998,0.27449999999999997,0.1,20,15,30,3,2
1,9,18,1,5,8.600999999999994,15,45,38,103,37,40,10.125999999999992,1.0979999999999994,3.659999999999997,2.805999999999998,19,5,9,7,50,5,17,12,5,0.5,32,4.25,6,Lc,0.20251999999999998,0.2196,0.2152941176470588,0.2338333333333333,0.1,20,15,30,3,2
1,10,19,1,10,9.576999999999993,18,47,89,85,113,41,10.064999999999992,24.15599999999998,6.8319999999999945,6.343999999999995,19,19,16,13,48,110,35,28,3,0,13,3.25,6,Lc,0.20968749999999997,0.2196,0.19519999999999998,0.22657142857142856,0.1,20,15,30,3,2
1,10,20,1,7,6.709999999999995,13,30,16,21,24,103,16.40899999999999,0.366,1.524999999999999,8.722999999999994,20,2,6,15,60,2,8,30,6,0.5,38,5,6,Lc,0.2734833333333333,0.183,0.190625,0.2907666666666666,0.1,20,15,30,3,2
1,11,21,1,6,13.17599999999999,18,56,8,3,2,4,15.737999999999987,1.646999999999999,9.088999999999993,2.500999999999998,20,7,17,7,72,7,44,10,6,1,72,6,6,Lc,0.21858333333333332,0.23528571428571424,0.20656818181818182,0.2501,0.1,20,15,30,3,2
1,11,22,1,1,6.404999999999995,13,32,79,73,76,84,7.502999999999995,4.208999999999997,4.513999999999997,4.086999999999997,17,14,13,11,36,20,20,15,3,1,36,3,6,Lc,0.20841666666666667,0.21045,0.22569999999999996,0.27246666666666663,0.1,20,15,30,3,2
1,12,23,1,3,10.552999999999992,15,54,33,28,26,32,11.650999999999991,1.7689999999999988,1.4029999999999991,4.879999999999996,20,9,6,10,60,11,7,18,5,1,60,5,6,Lc,0.19418333333333332,0.1608181818181818,0.20042857142857143,0.2711111111111111,0.1,20,15,30,3,2
1,12,24,1,9,3.598999999999997,12,18,16,117,112,70,101.44300000000386,0.061,0.061,0.061,20,1,1,1,400,1,1,1,4,0,14,3.5,6,Lc,0.2536075,0.061,0.061,0.061,0.1,20,15,30,3,2
1,13,25,1,6,9.942999999999993,16,46,7,8,1,114,12.07799999999999,9.637999999999993,3.476999999999997,1.8299999999999987,20,15,12,5,52,42,19,7,6,0.5,38,5,6,Lc,0.23226923076923076,0.22947619047619044,0.183,0.2614285714285714,0.1,20,15,30,3,2
1,13,26,1,1,7.136999999999994,14,36,73,74,83,80,7.563999999999994,3.0499999999999976,4.330999999999997,0.6099999999999999,17,11,11,4,39,13,14,4,3,1,36,3,6,Lc,0.19394871794871796,0.2346153846153846,0.30935714285714283,0.1525,0.1,20,15,30,3,2
1,14,27,1,1,7.197999999999994,8,34,82,73,12,77,11.406999999999991,0.183,27.998999999999977,0.061,20,2,18,1,51,2,124,1,3,0.5,24,3.75,6,Lc,0.22366666666666665,0.0915,0.22579838709677416,0.061,0.1,20,15,30,3,2
1,14,28,1,7,5.672999999999996,13,30,15,24,104,94,10.247999999999992,2.1349999999999985,6.343999999999995,3.2939999999999974,20,9,14,11,49,12,25,15,6,0,17,4.25,6,Lc,0.20914285714285713,0.17791666666666667,0.25376,0.2196,0.1,20,15,30,3,2
1,15,29,1,5,6.709999999999995,13,27,48,38,24,98,8.966999999999993,3.781999999999997,7.380999999999994,0.9149999999999996,20,10,12,3,42,14,24,3,5,0,18,4.5,6,Lc,0.21349999999999997,0.27014285714285713,0.30754166666666666,0.305,0.1,20,15,30,3,2
1,15,30,1,3,4.208999999999997,11,21,36,119,120,117,15.798999999999989,5.7339999999999955,1.4029999999999991,1.524999999999999,20,14,3,4,73,27,4,6,5,0.5,17,2.75,6,Lc,0.21642465753424656,0.21237037037037038,0.35074999999999995,0.2541666666666666,0.1,20,15,30,3,2
1,16,31,1,9,10.003999999999992,19,53,65,64,66,120,12.32199999999999,2.622999999999998,0.061,8.478999999999994,20,11,1,14,64,17,1,30,4,0.5,26,3.5,6,Lc,0.19253125,0.15429411764705883,0.061,0.2826333333333333,0.1,20,15,30,3,2
1,16,32,1,2,9.820999999999993,17,43,50,51,105,57,14.94499999999999,0.488,0.5489999999999999,3.1719999999999975,20,1,4,8,74,1,5,10,4,0.5,26,3.5,6,Lc,0.20195945945945945,0.488,0.1098,0.3171999999999999,0.1,20,15,30,3,2
1,17,33,1,6,6.099999999999995,11,26,11,7,4,8,12.07799999999999,4.025999999999997,1.8299999999999987,5.001999999999996,20,11,8,12,45,18,11,23,6,1,72,6,6,Lc,0.26839999999999997,0.22366666666666665,0.16636363636363635,0.2174782608695652,0.1,20,15,30,3,2
1,17,34,1,2,10.491999999999992,17,51,51,52,21,58,10.857999999999992,1.9519999999999986,21.593999999999983,2.622999999999998,19,5,18,7,53,7,90,7,4,0.5,30,4.5,6,Lc,0.20486792452830188,0.2788571428571428,0.23993333333333333,0.37471428571428567,0.1,20,15,30,3,2
1,1,1,0,5,7.380999999999994,17,39,1,39,44,41,12.74899999999999,3.476999999999997,1.8909999999999987,2.500999999999998,20,8,8,10,58,13,9,15,5,0.5,36,5.25,6,Lc,0.21981034482758618,0.2674615384615384,0.2101111111111111,0.16673333333333332,0.1,20,15,30,3,3
