Subject,Round,Phase,afterbreak,Schema,Schema_RT,Schema_OB,Schema_AS,Cho_1,Cho_2,Cho_3,Cho_4,RT_1,RT_2,RT_3,RT_4,OB_1,OB_2,OB_3,OB_4,AS_1,AS_2,AS_3,AS_4,schema_payoff,AC,performance,payoff,breakR,type,dwellmean_1,dwellmean_2,dwellmean_3,dwellmean_4,param_w,param_Phi,param_thres_item_final,param_thres_schema,param_theta_shift,rep
1,15,30,1,5,14.456999999999988,13,33,40,38,10,9,15.554999999999987,1.646999999999999,5.428999999999996,4.391999999999997,19,7,8,9,39,8,13,15,5,0,22,5.5,6,Lc,0.39884615384615374,0.20587499999999995,0.4176153846153845,0.29279999999999995,0.5,20,15,30,5,7
1,16,31,1,1,10.552999999999992,18,36,82,84,116,119,12.01699999999999,4.086999999999997,8.722999999999994,0.305,20,8,15,1,42,9,27,1,3,0,10,2.5,6,Lc,0.2861190476190476,0.454111111111111,0.323074074074074,0.305,0.5,20,15,30,5,7
1,16,32,1,9,11.406999999999991,17,39,70,7,9,61,14.639999999999988,2.683999999999998,1.585999999999999,1.646999999999999,20,6,3,6,47,7,3,6,4,0,20,5,6,Lc,0.3114893617021276,0.38342857142857134,0.5286666666666666,0.27449999999999997,0.5,20,15,30,5,7
1,17,33,1,4,6.8929999999999945,12,22,100,44,107,71,9.942999999999993,0.305,2.1959999999999984,3.4159999999999973,18,1,6,7,29,1,7,9,2,0,13,3.25,6,Lc,0.3428620689655172,0.305,0.31371428571428567,0.3795555555555555,0.5,20,15,30,5,7
1,17,34,1,2,16.28699999999999,17,54,57,79,55,20,18.970999999999986,1.2199999999999993,1.7079999999999989,2.439999999999998,20,3,3,3,61,4,3,4,4,0,17,4.25,6,Lc,0.31099999999999994,0.305,0.5693333333333331,0.6099999999999998,0.5,20,15,30,5,7
1,1,1,0,3,14.151999999999989,13,46,101,31,27,29,18.909999999999986,4.086999999999997,3.3549999999999973,1.7079999999999989,20,12,8,9,65,19,8,9,5,0.5,32,4.25,6,Lc,0.2909230769230769,0.21510526315789472,0.4193749999999999,0.18977777777777777,0.5,20,15,30,5,8
1,1,2,0,9,6.526999999999995,10,20,70,64,69,90,8.722999999999994,1.8299999999999987,0.122,1.524999999999999,15,5,1,1,26,6,1,1,4,0.5,27,3.75,6,Lc,0.33549999999999996,0.30499999999999994,0.122,1.524999999999999,0.5,20,15,30,5,8
1,2,3,0,1,5.611999999999996,11,19,75,76,80,78,9.393999999999993,4.330999999999997,4.330999999999997,6.709999999999995,20,13,9,15,35,18,12,22,3,1,36,3,6,Lc,0.26839999999999997,0.24061111111111108,0.36091666666666655,0.305,0.5,20,15,30,5,8
1,2,4,0,3,7.624999999999994,12,22,36,28,27,70,16.530999999999988,0.183,4.452999999999997,0.366,20,1,9,3,45,1,11,3,5,0.5,34,4.75,6,Lc,0.3673555555555555,0.183,0.40481818181818174,0.122,0.5,20,15,30,5,8
1,3,5,0,5,9.210999999999993,13,37,38,40,39,22,11.406999999999991,0.427,10.735999999999992,13.48099999999999,17,4,16,16,41,4,30,45,5,0.5,36,5.25,6,Lc,0.2782195121951219,0.10675,0.3578666666666666,0.2995777777777777,0.5,20,15,30,5,8
1,3,6,0,8,2.9279999999999977,7,11,113,117,9,119,3.4769999999999976,3.3549999999999973,7.502999999999994,0.8539999999999996,8,8,13,3,12,9,17,3,2,0.5,18,3,6,Lc,0.28975,0.3727777777777777,0.4413529411764704,0.2846666666666667,0.5,20,15,30,5,8
1,4,7,0,9,7.075999999999994,14,31,70,65,63,64,11.589999999999991,0.8539999999999996,2.0129999999999986,0.122,20,2,3,1,44,2,5,1,4,1,48,4,6,Lc,0.26340909090909087,0.42699999999999994,0.40259999999999996,0.122,0.5,20,15,30,5,8
1,4,8,0,6,7.746999999999994,13,27,8,7,51,97,9.820999999999993,2.2569999999999983,4.330999999999997,6.465999999999995,19,5,9,11,34,5,13,17,6,0,18,4.5,6,Lc,0.28885294117647053,0.4513999999999999,0.3331538461538461,0.3803529411764705,0.5,20,15,30,5,8
1,5,9,0,9,4.574999999999997,12,20,65,72,71,67,8.112999999999994,0.061,4.574999999999997,8.051999999999994,19,1,9,13,30,1,13,25,4,1,48,4,6,Lc,0.2704333333333333,0.061,0.35192307692307684,0.3220799999999999,0.5,20,15,30,5,8
1,5,10,0,5,29.523999999999976,10,80,47,45,38,76,34.159999999999975,2.1349999999999985,3.1719999999999975,7.624999999999994,19,7,11,13,91,8,13,25,5,0.5,33,4.5,6,Lc,0.3753846153846153,0.266875,0.24399999999999997,0.30499999999999994,0.5,20,15,30,5,8
1,6,11,1,7,7.258999999999994,12,27,13,16,23,84,7.380999999999994,2.9889999999999977,5.367999999999996,3.659999999999997,13,6,9,8,28,7,15,12,6,0.5,39,5.25,6,Lc,0.2636071428571428,0.4269999999999999,0.35786666666666656,0.30499999999999994,0.5,20,15,30,5,8
1,6,12,1,10,4.025999999999997,10,17,108,2,3,34,53.49699999999996,26.47399999999998,0.061,0.061,20,18,1,1,144,71,1,1,3,0,19,4.75,6,Lc,0.3715069444444444,0.37287323943661965,0.061,0.061,0.5,20,15,30,5,8
1,7,13,1,2,2.9889999999999977,8,14,56,55,25,51,5.489999999999996,0.6099999999999999,4.452999999999997,0.6709999999999998,15,3,6,2,21,3,10,2,4,0.5,29,4.25,6,Lc,0.2614285714285714,0.20333333333333334,0.4452999999999998,0.3354999999999999,0.5,20,15,30,5,8
1,7,14,1,6,20.556999999999984,12,52,2,1,12,5,20.800999999999984,14.090999999999989,2.439999999999998,13.54199999999999,14,18,5,16,54,46,5,40,6,1,72,6,6,Lc,0.3852037037037036,0.3063260869565217,0.4879999999999998,0.3385499999999999,0.5,20,15,30,5,8
1,8,15,1,6,11.71199999999999,10,33,2,4,28,105,23.60699999999998,6.038999999999995,0.366,1.8299999999999987,20,9,2,6,71,12,3,6,6,0,19,4.75,6,Lc,0.3324929577464788,0.5032499999999999,0.122,0.305,0.5,20,15,30,5,8
1,8,16,1,8,6.465999999999995,11,18,114,109,120,113,9.515999999999993,5.306999999999996,0.122,4.818999999999996,19,9,2,9,27,13,2,11,2,1,24,2,6,Lc,0.3524444444444444,0.4082307692307691,0.061,0.438090909090909,0.5,20,15,30,5,8
1,9,17,1,8,1.646999999999999,5,5,17,113,116,109,37.39299999999997,0.061,0.061,0.488,20,1,1,4,79,1,1,4,2,0.5,18,3,6,Lc,0.47332911392405047,0.061,0.061,0.122,0.5,20,15,30,5,8
1,9,18,1,9,8.417999999999994,14,25,66,5,4,106,11.223999999999991,4.7579999999999965,18.604999999999986,17.445999999999987,20,12,16,15,38,16,54,40,4,0,18,4.5,6,Lc,0.29536842105263156,0.29737499999999994,0.344537037037037,0.43614999999999987,0.5,20,15,30,5,8
1,10,19,1,2,2.622999999999998,6,7,1,58,59,5,31.536999999999974,0.244,0.122,0.183,20,2,1,2,88,2,1,2,4,0,20,5,6,Lc,0.35837499999999994,0.122,0.122,0.0915,0.5,20,15,30,5,8
1,10,20,1,8,10.796999999999992,7,33,112,113,119,22,13.54199999999999,1.2199999999999993,8.722999999999994,2.500999999999998,12,4,16,7,39,4,27,8,2,0.5,18,3,6,Lc,0.3472307692307691,0.305,0.323074074074074,0.312625,0.5,20,15,30,5,8
1,11,21,1,1,13.602999999999989,19,54,79,80,76,70,14.883999999999988,4.940999999999996,0.366,5.184999999999996,20,11,2,11,59,13,3,15,3,0.5,22,3.25,6,Lc,0.252271186440678,0.380076923076923,0.122,0.34566666666666657,0.5,20,15,30,5,8
1,11,22,1,4,11.77299999999999,11,44,108,105,97,27,15.920999999999989,10.552999999999992,3.0499999999999976,3.1719999999999975,20,15,6,6,55,31,7,8,2,0.5,17,2.75,6,Lc,0.2894727272727272,0.3404193548387096,0.43571428571428555,0.39649999999999996,0.5,20,15,30,5,8
1,12,23,1,3,4.940999999999996,10,15,27,33,71,8,5.916999999999996,1.7079999999999989,2.3179999999999983,3.903999999999997,12,6,7,11,18,6,11,16,5,0,20,5,6,Lc,0.3287222222222222,0.2846666666666666,0.21072727272727274,0.24399999999999997,0.5,20,15,30,5,8
1,12,24,1,2,7.136999999999994,12,31,57,59,14,51,7.746999999999995,0.6709999999999998,11.89499999999999,2.8669999999999978,15,2,14,8,34,2,33,10,4,0.5,30,4.5,6,Lc,0.22785294117647056,0.3355,0.36045454545454536,0.28669999999999995,0.5,20,15,30,5,8
1,13,25,1,3,4.269999999999997,10,14,4,26,28,56,28.791999999999977,0.6099999999999999,1.585999999999999,2.1959999999999984,20,2,5,5,78,2,5,6,5,0,20,5,6,Lc,0.36912820512820504,0.305,0.3171999999999999,0.36599999999999994,0.5,20,15,30,5,8
1,13,26,1,7,9.881999999999993,15,31,18,97,16,67,14.70099999999999,9.088999999999993,4.025999999999997,0.305,20,16,10,2,44,33,10,2,6,0,18,4.5,6,Lc,0.3341136363636363,0.2754242424242424,0.4025999999999999,0.1525,0.5,20,15,30,5,8
1,14,27,1,8,14.761999999999988,20,53,118,22,117,109,17.323999999999987,0.9759999999999995,2.439999999999998,1.0369999999999995,20,1,9,4,57,1,12,5,2,0.5,18,3,6,Lc,0.30392982456140344,0.9759999999999995,0.2033333333333333,0.20739999999999997,0.5,20,15,30,5,8
1,14,28,1,1,6.709999999999995,13,26,77,76,81,32,8.051999999999994,2.500999999999998,1.2199999999999993,1.3419999999999992,17,7,2,1,31,9,3,1,3,0.5,23,3.5,6,Lc,0.2597419354838709,0.2778888888888889,0.4066666666666665,1.3419999999999992,0.5,20,15,30,5,8
1,15,29,1,4,8.051999999999994,15,28,107,105,16,39,11.650999999999991,4.025999999999997,0.5489999999999999,8.722999999999994,20,9,2,12,41,10,2,16,2,0,15,3.75,6,Lc,0.28417073170731705,0.40259999999999996,0.27449999999999997,0.5451874999999997,0.5,20,15,30,5,8
1,15,30,1,3,14.212999999999989,9,42,28,34,27,54,17.140999999999988,3.659999999999997,12.68799999999999,0.305,16,10,16,1,51,10,35,1,5,0.5,34,4.75,6,Lc,0.3360980392156862,0.3659999999999999,0.3625142857142856,0.305,0.5,20,15,30,5,8
1,16,31,1,5,6.587999999999995,15,20,55,108,104,100,54.838999999999956,0.061,0.061,0.061,20,1,1,1,159,1,1,1,5,0.5,16,2.5,6,Lc,0.34489937106918234,0.061,0.061,0.061,0.5,20,15,30,5,8
1,16,32,1,10,9.454999999999993,9,30,92,63,4,65,9.515999999999993,11.101999999999991,6.709999999999995,19.092999999999986,10,15,12,15,31,29,17,48,3,0,17,4.25,6,Lc,0.3069677419354838,0.38282758620689644,0.3947058823529411,0.39777083333333324,0.5,20,15,30,5,8
1,17,33,1,10,25.74199999999998,15,87,95,30,92,91,31.658999999999974,0.427,2.1959999999999984,1.7689999999999988,20,3,7,4,100,3,9,5,3,0.5,23,3.5,6,Lc,0.3165899999999999,0.14233333333333334,0.244,0.3537999999999999,0.5,20,15,30,5,8
1,17,34,1,5,10.918999999999992,7,40,38,44,42,40,12.07799999999999,1.4029999999999991,3.1109999999999975,4.391999999999997,11,7,7,13,45,7,10,19,5,1,60,5,6,Lc,0.26839999999999997,0.20042857142857143,0.3110999999999999,0.2311578947368421,0.5,20,15,30,5,8
1,1,1,0,8,4.818999999999996,8,15,83,114,120,110,30.011999999999976,0.488,0.061,0.5489999999999999,20,2,1,1,86,2,1,1,2,0.5,15,2.25,6,Lc,0.34897674418604646,0.244,0.061,0.5489999999999999,0.5,20,15,30,5,9
1,1,2,0,9,8.478999999999994,13,40,67,25,14,71,11.162999999999991,1.9519999999999986,4.208999999999997,3.0499999999999976,20,4,13,5,50,6,17,6,4,0,19,4.75,6,Lc,0.22325999999999996,0.3253333333333333,0.24758823529411764,0.5083333333333332,0.5,20,15,30,5,9
1,2,3,0,5,10.552999999999992,17,38,42,46,37,39,15.18899999999999,0.305,0.9149999999999996,2.683999999999998,20,1,3,6,47,1,3,6,5,1,60,5,6,Lc,0.32317021276595737,0.305,0.305,0.4473333333333332,0.5,20,15,30,5,9
1,2,4,0,3,9.393999999999993,15,30,34,90,57,105,13.11499999999999,4.147999999999997,2.3789999999999982,3.1109999999999975,20,7,9,10,44,11,11,13,5,0,14,3.5,6,Lc,0.2980681818181818,0.377090909090909,0.21627272727272726,0.23930769230769225,0.5,20,15,30,5,9
1,3,5,0,5,5.489999999999996,12,18,41,37,48,23,10.552999999999992,2.0739999999999985,5.611999999999996,10.369999999999992,20,5,10,13,28,5,16,30,5,0.5,36,5.25,6,Lc,0.3768928571428571,0.4148,0.35074999999999995,0.34566666666666657,0.5,20,15,30,5,9
1,3,6,0,1,11.101999999999991,15,34,83,74,97,76,12.07799999999999,1.1589999999999994,4.208999999999997,2.0739999999999985,19,4,8,6,38,4,12,8,3,0.5,20,2.75,6,Lc,0.31784210526315787,0.28974999999999995,0.35074999999999995,0.2592499999999999,0.5,20,15,30,5,9
1,4,7,0,5,22.386999999999983,14,61,44,42,56,48,22.996999999999982,3.1109999999999975,5.184999999999996,3.476999999999997,16,7,12,9,63,9,15,9,5,0.5,34,4.75,6,Lc,0.36503174603174593,0.3456666666666666,0.34566666666666657,0.3863333333333332,0.5,20,15,30,5,9
1,4,8,0,8,10.735999999999992,15,45,115,95,118,30,12.50499999999999,2.2569999999999983,0.061,4.6969999999999965,19,6,1,10,49,8,1,17,2,0,12,3,6,Lc,0.25520408163265307,0.28212499999999996,0.061,0.27629411764705875,0.5,20,15,30,5,9
1,5,9,0,2,5.672999999999996,14,22,53,83,58,54,9.210999999999993,7.624999999999994,0.6709999999999998,0.5489999999999999,20,13,1,2,35,18,1,2,4,0.5,27,3.75,6,Lc,0.26317142857142856,0.42361111111111105,0.6709999999999998,0.27449999999999997,0.5,20,15,30,5,9
1,5,10,0,5,10.247999999999992,13,35,42,37,39,61,15.981999999999989,0.5489999999999999,2.0129999999999986,6.648999999999995,20,2,7,13,55,2,8,16,5,0.5,34,4.75,6,Lc,0.29058181818181816,0.27449999999999997,0.251625,0.41556249999999983,0.5,20,15,30,5,9
1,6,11,1,5,10.430999999999992,16,37,58,37,41,46,17.384999999999987,0.8539999999999996,3.4159999999999973,0.366,20,3,13,2,58,3,15,2,5,0.5,34,4.75,6,Lc,0.2997413793103448,0.2846666666666666,0.22773333333333334,0.183,0.5,20,15,30,5,9
1,6,12,1,7,9.637999999999993,14,33,86,90,93,13,17.506999999999987,5.306999999999996,1.3419999999999992,3.476999999999997,20,12,3,6,58,13,3,10,6,0.5,24,3.75,6,Lc,0.30184482758620684,0.40823076923076906,0.44733333333333314,0.3476999999999999,0.5,20,15,30,5,9
1,7,13,1,5,8.478999999999994,15,30,37,39,59,43,12.565999999999992,2.0739999999999985,13.23699999999999,3.659999999999997,20,5,16,11,37,5,38,12,5,0.5,34,4.75,6,Lc,0.33962162162162157,0.4148,0.34834210526315784,0.30499999999999994,0.5,20,15,30,5,9
1,7,14,1,1,9.576999999999993,11,34,74,16,84,103,14.51799999999999,1.9519999999999986,2.0129999999999986,5.184999999999996,20,5,3,8,51,5,3,10,3,0,14,3.5,6,Lc,0.2846666666666666,0.3903999999999999,0.6709999999999997,0.5184999999999997,0.5,20,15,30,5,9
1,8,15,1,8,6.648999999999995,15,30,13,19,96,29,24.03399999999998,0.122,0.183,3.2939999999999974,20,1,1,7,84,1,1,7,2,0,20,5,6,Lc,0.2861190476190476,0.122,0.183,0.4705714285714285,0.5,20,15,30,5,9
1,8,16,1,2,6.160999999999995,9,22,51,57,53,55,6.7099999999999955,1.585999999999999,1.524999999999999,2.2569999999999983,12,3,3,4,25,3,4,4,4,1,48,4,6,Lc,0.26839999999999997,0.5286666666666666,0.38125,0.5642499999999998,0.5,20,15,30,5,9
1,9,17,1,5,26.83999999999998,8,68,48,5,105,3,30.682999999999975,2.3179999999999983,15.737999999999987,13.23699999999999,20,3,15,15,86,5,49,32,5,0,19,4.75,6,Lc,0.3567790697674418,0.4635999999999999,0.3211836734693877,0.4136562499999999,0.5,20,15,30,5,9
1,9,18,1,8,9.881999999999993,11,29,120,116,23,115,12.19999999999999,0.7319999999999998,5.062999999999996,1.2809999999999993,15,2,7,2,34,2,9,3,2,0.5,18,3,6,Lc,0.35882352941176465,0.366,0.5625555555555554,0.42699999999999994,0.5,20,15,30,5,9
1,10,19,1,7,5.489999999999996,14,21,19,20,15,17,5.550999999999996,3.4159999999999973,17.750999999999987,6.160999999999995,15,8,17,12,22,9,46,17,6,1,72,6,6,Lc,0.25231818181818183,0.3795555555555554,0.385891304347826,0.36241176470588227,0.5,20,15,30,5,9
1,10,20,1,1,7.9299999999999935,14,25,82,74,28,4,8.173999999999994,0.8539999999999996,6.8929999999999945,0.122,15,3,10,1,26,3,15,1,3,0,17,4.25,6,Lc,0.3143846153846153,0.2846666666666667,0.4595333333333331,0.122,0.5,20,15,30,5,9
1,11,21,1,10,9.576999999999993,17,39,91,111,85,87,10.918999999999992,2.2569999999999983,1.524999999999999,2.2569999999999983,20,6,6,5,44,7,7,6,3,0.5,20,2.75,6,Lc,0.24815909090909088,0.3224285714285714,0.21785714285714283,0.37616666666666654,0.5,20,15,30,5,9
1,11,22,1,7,5.184999999999996,8,16,13,23,27,26,6.038999999999996,0.061,8.783999999999994,21.654999999999983,13,1,12,17,21,1,29,57,6,0,22,5.5,6,Lc,0.28757142857142853,0.061,0.3028965517241379,0.3799122807017543,0.5,20,15,30,5,9
1,12,23,1,7,5.855999999999995,12,23,13,14,21,106,7.258999999999995,0.8539999999999996,3.598999999999997,3.598999999999997,16,4,9,4,27,4,11,6,6,0.5,38,5,6,Lc,0.26885185185185184,0.2135,0.3271818181818181,0.5998333333333332,0.5,20,15,30,5,9
1,12,24,1,5,11.650999999999991,15,33,39,47,43,120,14.334999999999988,0.6099999999999999,3.781999999999997,9.576999999999993,19,3,8,12,37,3,10,29,5,0.5,32,4.25,6,Lc,0.38743243243243236,0.20333333333333334,0.3781999999999999,0.33024137931034475,0.5,20,15,30,5,9
1,13,25,1,6,25.61999999999998,12,74,11,7,94,5,25.80299999999998,0.305,6.343999999999995,3.537999999999997,13,2,9,6,75,2,15,7,6,0.5,39,5.25,6,Lc,0.3440399999999999,0.1525,0.4229333333333332,0.5054285714285712,0.5,20,15,30,5,9
1,13,26,1,1,14.334999999999988,14,43,83,17,22,36,17.262999999999987,2.3789999999999982,1.7079999999999989,2.0739999999999985,20,10,3,5,52,12,3,6,3,0,20,5,6,Lc,0.33198076923076913,0.19824999999999995,0.5693333333333332,0.34566666666666657,0.5,20,15,30,5,9
1,14,27,1,2,6.648999999999995,13,29,58,14,25,55,8.478999999999994,5.062999999999996,0.9759999999999995,1.1589999999999994,16,9,3,5,32,17,3,6,4,0,19,4.75,6,Lc,0.26496875,0.29782352941176465,0.32533333333333325,0.19316666666666665,0.5,20,15,30,5,9
1,14,28,1,6,7.563999999999994,17,38,6,9,7,12,7.624999999999994,1.7689999999999988,5.428999999999996,8.600999999999994,18,3,12,13,39,4,19,24,6,1,72,6,6,Lc,0.1955128205128205,0.4422499999999999,0.2857368421052631,0.35837499999999994,0.5,20,15,30,5,9
1,15,29,1,8,10.674999999999992,15,42,120,116,114,81,14.029999999999989,1.585999999999999,0.244,1.2809999999999993,20,7,1,5,57,9,1,5,2,0.5,15,2.25,6,Lc,0.24614035087719296,0.17622222222222222,0.244,0.2562,0.5,20,15,30,5,9
1,15,30,1,9,15.920999999999987,16,49,67,64,27,3,18.421999999999986,0.244,4.574999999999997,7.9299999999999935,20,1,11,14,54,1,15,21,4,0,19,4.75,6,Lc,0.3411481481481481,0.244,0.30499999999999994,0.3776190476190475,0.5,20,15,30,5,9
1,16,31,1,6,4.086999999999997,9,14,7,2,3,117,6.343999999999996,7.075999999999994,12.07799999999999,0.244,16,14,16,2,21,21,38,2,6,0.5,38,5,6,Lc,0.3020952380952381,0.3369523809523809,0.3178421052631578,0.122,0.5,20,15,30,5,9
1,16,32,1,3,8.295999999999994,11,26,29,17,58,108,14.39599999999999,7.624999999999994,46.115999999999964,0.061,20,14,18,1,47,18,109,1,5,0,17,4.25,6,Lc,0.3062978723404255,0.42361111111111105,0.42308256880733924,0.061,0.5,20,15,30,5,9
1,17,33,1,6,3.0499999999999976,6,13,2,101,6,103,7.197999999999995,1.646999999999999,0.9149999999999996,3.2939999999999974,14,6,4,12,22,7,5,15,6,0,16,4,6,Lc,0.3271818181818181,0.2352857142857142,0.183,0.2196,0.5,20,15,30,5,9
1,17,34,1,10,14.761999999999988,16,47,55,93,114,23,17.811999999999987,0.5489999999999999,1.0979999999999994,2.3789999999999982,20,3,2,8,54,3,3,11,3,0,15,3.75,6,Lc,0.3298518518518518,0.183,0.366,0.21627272727272726,0.5,20,15,30,5,9
1,18,35,1,1,10.796999999999992,13,36,80,3,103,12,11.77299999999999,6.282999999999995,1.2199999999999993,2.744999999999998,18,18,4,8,42,28,4,9,3,0,17,4.25,6,Lc,0.28030952380952373,0.22439285714285712,0.30499999999999994,0.30499999999999994,0.5,20,15,30,5,9
1,18,36,1,10,10.552999999999992,11,34,93,92,94,20,13.663999999999989,1.1589999999999994,0.5489999999999999,3.4159999999999973,18,2,1,10,43,4,1,14,3,0.5,24,3.75,6,Lc,0.31776744186046507,0.28974999999999995,0.5489999999999999,0.24399999999999994,0.5,20,15,30,5,9
1,1,1,0,5,10.186999999999992,15,32,47,44,16,87,10.308999999999992,3.9649999999999967,4.513999999999997,0.8539999999999996,16,13,8,1,33,21,14,1,5,0,19,4.75,6,Lc,0.3123939393939394,0.18880952380952382,0.3224285714285714,0.8539999999999996,0.5,20,15,30,5,10
1,1,2,0,9,9.637999999999993,17,39,64,71,99,101,12.80999999999999,5.184999999999996,10.918999999999992,1.7079999999999989,20,12,15,2,45,21,40,2,4,0,12,3,6,Lc,0.2846666666666666,0.24690476190476188,0.27297499999999997,0.8539999999999994,0.5,20,15,30,5,10
1,2,3,0,9,9.759999999999993,16,39,66,62,27,3,11.77299999999999,1.7079999999999989,13.785999999999989,4.147999999999997,20,3,16,9,46,3,35,9,4,0,19,4.75,6,Lc,0.2559347826086956,0.5693333333333332,0.39388571428571423,0.46088888888888874,0.5,20,15,30,5,10
1,2,4,0,5,11.528999999999991,18,40,37,16,13,95,12.44399999999999,1.524999999999999,7.624999999999994,0.9149999999999996,20,3,12,1,43,4,25,1,5,0,20,5,6,Lc,0.28939534883720924,0.3812499999999999,0.305,0.9149999999999996,0.5,20,15,30,5,10
1,3,5,0,2,10.125999999999992,11,35,50,22,23,58,13.48099999999999,3.1109999999999975,8.051999999999994,3.720999999999997,19,4,9,5,44,4,14,5,4,0,20,5,6,Lc,0.30638636363636357,0.7777499999999995,0.575142857142857,0.7441999999999996,0.5,20,15,30,5,10
1,3,6,0,8,7.807999999999994,16,28,112,116,30,93,10.003999999999992,0.7319999999999998,2.8669999999999978,1.7689999999999988,20,1,8,6,38,1,12,8,2,0,12,3,6,Lc,0.2632631578947368,0.7319999999999998,0.23891666666666667,0.221125,0.5,20,15,30,5,10
1,4,7,0,4,15.310999999999988,17,46,98,97,86,3,17.628999999999987,1.7689999999999988,7.258999999999994,5.245999999999996,20,5,14,11,55,6,21,13,2,0,13,3.25,6,Lc,0.32052727272727266,0.29483333333333334,0.34566666666666657,0.40353846153846146,0.5,20,15,30,5,10
1,4,8,0,7,6.343999999999995,8,16,23,55,21,119,7.197999999999995,12.44399999999999,3.720999999999997,0.5489999999999999,11,14,7,2,19,32,9,2,6,0,18,4.5,6,Lc,0.3788421052631578,0.3888749999999999,0.41344444444444434,0.27449999999999997,0.5,20,15,30,5,10
1,5,9,0,1,7.990999999999993,12,34,76,81,100,65,11.650999999999991,0.427,4.7579999999999965,1.0369999999999995,20,1,8,3,45,1,11,4,3,0,12,3,6,Lc,0.2589111111111111,0.427,0.4325454545454544,0.25925,0.5,20,15,30,5,10
1,5,10,0,5,9.515999999999993,18,42,92,48,22,17,15.737999999999989,1.0369999999999995,0.183,1.0979999999999994,20,3,1,2,62,3,1,2,5,0,20,5,6,Lc,0.25383870967741934,0.3456666666666666,0.183,0.5489999999999998,0.5,20,15,30,5,10
1,6,11,1,2,10.064999999999992,13,34,50,10,56,107,13.663999999999989,7.746999999999994,3.1109999999999975,0.061,20,11,11,1,48,16,13,1,4,0,16,4,6,Lc,0.2846666666666666,0.4841874999999998,0.23930769230769228,0.061,0.5,20,15,30,5,10
1,6,12,1,1,12.62699999999999,15,43,76,63,80,65,14.212999999999989,9.637999999999993,0.6099999999999999,4.940999999999996,20,17,3,12,49,36,3,18,3,0,14,3.5,6,Lc,0.2900612244897959,0.2677222222222222,0.20333333333333334,0.27449999999999997,0.5,20,15,30,5,10
1,7,13,1,3,3.842999999999997,8,13,14,78,83,101,149.08400000000933,0.061,0.122,0.244,20,1,1,2,391,1,1,3,5,0,14,3.5,6,Lc,0.38128900255754467,0.061,0.122,0.08133333333333333,0.5,20,15,30,5,10
1,7,14,1,8,4.330999999999997,8,14,1,117,37,8,19.946999999999985,0.061,0.061,16.835999999999988,20,1,1,17,61,1,1,50,2,0,19,4.75,6,Lc,0.32699999999999996,0.061,0.061,0.3367199999999999,0.5,20,15,30,5,10
1,8,15,1,6,8.356999999999994,13,40,8,10,5,6,9.149999999999993,2.1959999999999984,12.01699999999999,1.463999999999999,19,7,14,5,48,8,38,6,6,1,72,6,6,Lc,0.190625,0.27449999999999997,0.3162368421052631,0.244,0.5,20,15,30,5,10
1,8,16,1,1,4.879999999999996,8,13,84,81,46,24,6.343999999999996,2.3789999999999982,4.6969999999999965,11.284999999999991,14,4,8,13,20,5,12,38,3,0,17,4.25,6,Lc,0.3171999999999999,0.47579999999999983,0.3914166666666666,0.2969736842105263,0.5,20,15,30,5,10
1,9,17,1,2,6.343999999999995,10,20,84,56,39,59,8.905999999999993,0.122,1.0369999999999995,0.061,13,1,1,1,23,1,1,1,4,0,16,4,6,Lc,0.3872173913043477,0.122,1.0369999999999995,0.061,0.5,20,15,30,5,10
1,9,18,1,3,5.306999999999996,13,22,32,3,30,34,5.977999999999996,16.10399999999999,1.0369999999999995,1.585999999999999,15,17,4,5,24,48,4,7,5,0.5,36,5.25,6,Lc,0.24908333333333332,0.33549999999999996,0.25925,0.22657142857142856,0.5,20,15,30,5,10
1,10,19,1,6,16.469999999999988,16,60,6,11,12,80,20.495999999999984,0.244,4.086999999999997,3.1109999999999975,20,1,8,9,65,1,10,10,6,0.5,39,5.25,6,Lc,0.3153230769230769,0.244,0.4086999999999999,0.31109999999999993,0.5,20,15,30,5,10
1,10,20,1,7,14.456999999999988,15,42,19,21,17,18,14.578999999999988,0.488,11.77299999999999,4.6969999999999965,16,1,15,10,43,1,38,17,6,1,72,6,6,Lc,0.33904651162790694,0.488,0.30981578947368416,0.2762941176470588,0.5,20,15,30,5,10
1,11,21,1,6,8.600999999999994,10,36,75,10,8,2,10.796999999999992,2.8669999999999978,0.488,9.332999999999993,16,8,1,12,44,8,1,24,6,0.5,39,5.25,6,Lc,0.24538636363636362,0.3583749999999999,0.488,0.38887499999999986,0.5,20,15,30,5,10
1,11,22,1,3,3.537999999999997,11,16,31,34,111,60,6.465999999999995,0.061,23.362999999999982,0.061,19,1,17,1,26,1,53,1,5,0,16,4,6,Lc,0.24869230769230768,0.061,0.44081132075471685,0.061,0.5,20,15,30,5,10
1,12,23,1,1,9.576999999999993,13,41,80,75,4,27,13.84699999999999,2.0739999999999985,0.305,1.9519999999999986,20,4,2,5,49,4,2,6,3,0,17,4.25,6,Lc,0.28259183673469385,0.5184999999999998,0.1525,0.32533333333333325,0.5,20,15,30,5,10
1,12,24,1,7,14.090999999999989,15,55,18,15,20,21,14.639999999999988,8.112999999999994,0.6099999999999999,0.244,18,13,3,1,58,18,3,1,6,1,72,6,6,Lc,0.25241379310344825,0.45072222222222214,0.20333333333333334,0.244,0.5,20,15,30,5,10
