Subject,Round,Phase,afterbreak,Schema,Schema_RT,Schema_OB,Schema_AS,Cho_1,Cho_2,Cho_3,Cho_4,RT_1,RT_2,RT_3,RT_4,OB_1,OB_2,OB_3,OB_4,AS_1,AS_2,AS_3,AS_4,schema_payoff,AC,performance,payoff,breakR,type,dwellmean_1,dwellmean_2,dwellmean_3,dwellmean_4,strategy,combo_id,thres_schema,thres_item_final,model,risk,run,attempt
1,7,13,1,10,15.859999999999987,17,70,87,91,58,20,17.079999999999988,3.9649999999999967,1.0979999999999994,1.2199999999999993,20,13,4,1,79,18,6,1,3,0,16,4,6,Lc,0.2162025316455696,0.22027777777777774,0.183,1.2199999999999993,payoff_oriented,2,25,10,original,Lc,29,1
1,7,14,1,1,8.295999999999994,15,38,119,79,83,73,14.21299999999999,1.3419999999999992,2.1959999999999984,0.183,20,5,4,2,61,5,6,2,3,0.5,20,2.75,6,Lc,0.23299999999999998,0.26839999999999997,0.3659999999999999,0.0915,payoff_oriented,2,25,10,original,Lc,29,1
1,8,15,1,9,8.783999999999994,15,42,13,32,82,75,33.183999999999976,11.95599999999999,0.488,0.061,20,19,3,1,148,63,3,1,4,0,17,4.25,6,Lc,0.2242162162162162,0.18977777777777777,0.16266666666666665,0.061,payoff_oriented,2,25,10,original,Lc,29,1
1,8,16,1,2,10.857999999999992,19,49,51,47,6,7,11.040999999999991,4.635999999999997,2.0739999999999985,0.8539999999999996,20,13,3,3,50,17,3,3,4,0,21,5.25,6,Lc,0.22082,0.2727058823529412,0.691333333333333,0.2846666666666666,payoff_oriented,2,25,10,original,Lc,29,1
1,9,17,1,9,10.613999999999992,18,50,62,65,66,36,15.37199999999999,2.1959999999999984,2.3179999999999983,1.646999999999999,20,10,12,5,70,13,15,6,4,0.5,29,4.25,6,Lc,0.2196,0.1689230769230769,0.15453333333333333,0.27449999999999997,payoff_oriented,2,25,10,original,Lc,29,1
1,9,18,1,6,10.979999999999992,18,58,5,8,3,75,11.223999999999991,1.585999999999999,14.883999999999988,2.561999999999998,20,2,16,9,60,4,53,10,6,0.5,39,5.25,6,Lc,0.18706666666666666,0.39649999999999985,0.28083018867924525,0.2562,payoff_oriented,2,25,10,original,Lc,29,1
1,10,19,1,10,8.051999999999994,16,47,86,91,89,45,9.210999999999993,1.585999999999999,0.061,1.8299999999999987,20,6,1,3,56,8,1,5,3,0.5,23,3.5,6,Lc,0.16448214285714285,0.19824999999999998,0.061,0.36599999999999994,payoff_oriented,2,25,10,original,Lc,29,1
1,10,20,1,4,4.7579999999999965,13,26,13,18,57,50,53.86299999999996,6.221999999999995,0.061,0.061,20,16,1,1,223,29,1,1,2,0,20,5,6,Lc,0.24153811659192823,0.21455172413793103,0.061,0.061,payoff_oriented,2,25,10,original,Lc,29,1
1,11,21,1,1,7.685999999999994,17,35,73,80,79,104,11.589999999999991,1.585999999999999,3.0499999999999976,7.441999999999994,20,5,8,14,52,8,10,29,3,0.5,20,2.75,6,Lc,0.22288461538461538,0.19824999999999998,0.30499999999999994,0.2566206896551724,payoff_oriented,2,25,10,original,Lc,29,1
1,11,22,1,10,10.918999999999992,20,51,90,95,59,87,12.68799999999999,0.5489999999999999,0.9149999999999996,1.8909999999999987,20,3,4,5,59,3,4,6,3,0.5,22,3.25,6,Lc,0.2150508474576271,0.183,0.22875,0.3151666666666666,payoff_oriented,2,25,10,original,Lc,29,1
1,12,23,1,4,9.454999999999993,18,54,106,103,105,51,13.66399999999999,0.9759999999999995,1.646999999999999,2.3179999999999983,20,2,7,5,71,2,8,7,2,0.5,16,2.5,6,Lc,0.1924507042253521,0.48799999999999977,0.205875,0.33114285714285707,payoff_oriented,2,25,10,original,Lc,29,1
1,12,24,1,5,5.367999999999996,12,25,45,42,43,1,6.404999999999996,0.427,4.879999999999996,1.8299999999999987,18,4,15,8,32,4,23,10,5,0.5,36,5.25,6,Lc,0.20015624999999998,0.10675,0.21217391304347827,0.183,payoff_oriented,2,25,10,original,Lc,29,1
1,13,25,1,1,6.404999999999995,11,29,79,78,77,70,8.173999999999994,0.6709999999999998,1.524999999999999,1.0979999999999994,19,2,5,7,39,2,8,8,3,0.5,22,3.25,6,Lc,0.20958974358974358,0.3354999999999999,0.190625,0.13724999999999998,payoff_oriented,2,25,10,original,Lc,29,1
1,13,26,1,5,11.345999999999991,15,52,45,47,56,49,12.62699999999999,3.1109999999999975,0.488,2.683999999999998,20,11,2,10,58,14,2,11,5,0,18,4.5,6,Lc,0.21770689655172412,0.2222142857142857,0.244,0.24399999999999997,payoff_oriented,2,25,10,original,Lc,29,1
1,14,27,1,8,7.624999999999994,13,25,119,113,71,63,12.13899999999999,0.5489999999999999,3.598999999999997,0.488,20,5,13,2,38,5,20,2,2,0,12,3,6,Lc,0.3194473684210526,0.1098,0.17995,0.244,payoff_oriented,2,25,10,original,Lc,29,1
1,14,28,1,4,7.502999999999994,19,41,103,60,105,52,10.674999999999992,5.367999999999996,1.2199999999999993,0.122,20,16,6,1,57,30,6,1,2,0,12,3,6,Lc,0.18728070175438596,0.1789333333333333,0.20333333333333334,0.122,payoff_oriented,2,25,10,original,Lc,29,1
1,15,29,1,7,9.149999999999993,18,52,22,20,19,14,9.881999999999993,2.561999999999998,0.122,2.622999999999998,20,8,1,7,56,10,1,9,6,1,72,6,6,Lc,0.1764642857142857,0.2562,0.122,0.2914444444444444,payoff_oriented,2,25,10,original,Lc,29,1
1,15,30,1,1,9.515999999999993,13,47,84,73,3,83,9.576999999999993,1.524999999999999,2.744999999999998,1.524999999999999,14,5,7,5,48,6,9,6,3,0.5,24,3.75,6,Lc,0.19952083333333334,0.25416666666666665,0.305,0.25416666666666665,payoff_oriented,2,25,10,original,Lc,29,1
1,16,31,1,5,7.258999999999994,16,28,66,40,46,39,9.027999999999993,0.183,0.244,0.183,20,3,1,1,37,3,1,1,5,0.5,34,4.75,6,Lc,0.24399999999999997,0.061,0.244,0.183,payoff_oriented,2,25,10,original,Lc,29,1
1,16,32,1,2,8.966999999999993,13,39,4,92,91,9,169.94600000001114,0.061,0.061,0.244,20,1,1,1,705,1,1,1,4,0,18,4.5,6,Lc,0.24105815602836878,0.061,0.061,0.244,payoff_oriented,2,25,10,original,Lc,29,1
1,17,33,1,3,9.271999999999993,16,42,29,33,32,6,9.332999999999993,4.025999999999997,0.366,11.89499999999999,17,14,3,16,43,20,3,53,5,0.5,36,5.25,6,Lc,0.21704651162790695,0.2013,0.122,0.22443396226415094,payoff_oriented,2,25,10,original,Lc,29,1
1,17,34,1,7,5.611999999999996,13,35,17,24,21,20,6.282999999999996,0.488,0.061,16.10399999999999,16,2,1,17,39,2,1,76,6,1,72,6,6,Lc,0.1611025641025641,0.244,0.061,0.21189473684210525,payoff_oriented,2,25,10,original,Lc,29,1
1,18,35,1,7,10.613999999999992,18,52,24,16,13,20,11.95599999999999,2.3179999999999983,3.842999999999997,3.476999999999997,20,4,10,11,58,4,17,18,6,1,72,6,6,Lc,0.20613793103448275,0.5794999999999998,0.22605882352941176,0.19316666666666665,payoff_oriented,2,25,10,original,Lc,29,1
1,18,36,1,1,5.916999999999995,10,23,61,77,83,63,6.587999999999996,1.4029999999999991,0.366,5.916999999999995,11,4,2,12,24,5,2,22,3,0,14,3.5,6,Lc,0.27449999999999997,0.2806,0.183,0.2689545454545454,payoff_oriented,2,25,10,original,Lc,29,1
1,1,1,0,10,11.71199999999999,18,50,96,94,15,92,13.785999999999989,5.062999999999996,2.0129999999999986,0.183,20,14,7,2,59,24,9,2,3,0.5,24,3.75,6,Lc,0.2336610169491525,0.21095833333333333,0.22366666666666665,0.0915,payoff_oriented,2,25,10,original,Lc,30,1
1,1,2,0,6,7.807999999999994,15,31,3,7,11,10,11.345999999999991,5.916999999999995,0.061,0.366,20,13,1,3,50,24,1,3,6,1,72,6,6,Lc,0.22691999999999998,0.24654166666666663,0.061,0.122,payoff_oriented,2,25,10,original,Lc,30,1
1,2,3,0,3,8.600999999999994,14,40,29,36,26,50,10.674999999999992,0.183,0.427,0.305,20,1,2,1,48,1,3,1,5,0.5,34,4.75,6,Lc,0.22239583333333332,0.183,0.14233333333333334,0.305,payoff_oriented,2,25,10,original,Lc,30,1
1,2,4,0,5,5.611999999999996,16,29,45,44,48,42,7.8079999999999945,0.6709999999999998,0.7319999999999998,1.8909999999999987,20,1,4,8,36,1,4,11,5,1,60,5,6,Lc,0.21688888888888885,0.6709999999999998,0.183,0.1719090909090909,payoff_oriented,2,25,10,original,Lc,30,1
1,3,5,0,8,12.50499999999999,14,54,110,119,120,19,15.737999999999987,0.6099999999999999,2.561999999999998,8.905999999999993,20,3,7,15,66,3,9,34,2,0.5,18,3,6,Lc,0.23845454545454542,0.20333333333333334,0.2846666666666666,0.26194117647058823,payoff_oriented,2,25,10,original,Lc,30,1
1,3,6,0,3,9.027999999999993,19,50,1,33,100,97,22.813999999999982,0.122,0.366,0.5489999999999999,20,1,3,2,105,1,4,2,5,0,15,3.75,6,Lc,0.21727619047619046,0.122,0.0915,0.27449999999999997,payoff_oriented,2,25,10,original,Lc,30,1
1,4,7,0,8,6.709999999999995,13,35,113,117,30,109,8.661999999999994,6.038999999999995,1.646999999999999,0.183,19,14,5,1,44,26,7,1,2,0.5,17,2.75,6,Lc,0.19686363636363635,0.23226923076923076,0.2352857142857143,0.183,payoff_oriented,2,25,10,original,Lc,30,1
1,4,8,0,6,17.018999999999988,14,76,1,4,3,107,20.861999999999984,0.366,13.785999999999989,0.122,20,2,17,2,90,2,58,2,6,0.5,38,5,6,Lc,0.23179999999999998,0.183,0.23768965517241375,0.061,payoff_oriented,2,25,10,original,Lc,30,1
1,5,9,0,5,4.879999999999996,16,26,39,48,42,45,8.417999999999994,1.463999999999999,0.061,0.427,20,5,1,3,36,6,1,3,5,1,60,5,6,Lc,0.23383333333333334,0.24399999999999994,0.061,0.14233333333333334,payoff_oriented,2,25,10,original,Lc,30,1
1,5,10,0,1,7.380999999999994,14,35,81,80,76,25,7.8689999999999944,0.061,4.818999999999996,3.4159999999999973,19,1,14,11,40,1,26,16,3,0.5,23,3.5,6,Lc,0.19672499999999998,0.061,0.18534615384615383,0.21349999999999997,payoff_oriented,2,25,10,original,Lc,30,1
1,6,11,1,9,11.345999999999991,14,61,72,64,71,102,13.907999999999989,2.8669999999999978,0.244,3.537999999999997,20,9,2,11,74,9,2,16,4,0.5,26,3.5,6,Lc,0.18794594594594594,0.3185555555555555,0.122,0.221125,payoff_oriented,2,25,10,original,Lc,30,1
1,6,12,1,10,11.223999999999991,14,52,86,94,32,26,13.23699999999999,0.183,2.561999999999998,9.210999999999993,20,1,7,15,62,1,8,33,3,0,16,4,6,Lc,0.2135,0.183,0.32025,0.2791212121212121,payoff_oriented,2,25,10,original,Lc,30,1
1,7,13,1,2,7.258999999999994,17,46,35,56,96,101,35.013999999999974,5.672999999999996,0.9149999999999996,0.7929999999999997,20,14,5,4,153,22,5,4,4,0,14,3.5,6,Lc,0.2288496732026144,0.25786363636363635,0.183,0.19824999999999998,payoff_oriented,2,25,10,original,Lc,30,1
1,7,14,1,6,6.282999999999995,14,31,4,10,6,117,7.441999999999995,0.061,1.646999999999999,15.371999999999987,19,1,7,16,36,1,8,66,6,0.5,38,5,6,Lc,0.20672222222222222,0.061,0.205875,0.23290909090909087,payoff_oriented,2,25,10,original,Lc,30,1
1,8,15,1,6,9.759999999999993,13,44,1,7,2,68,13.54199999999999,1.2809999999999993,0.6709999999999998,2.1349999999999985,20,4,6,8,60,4,6,10,6,0.5,40,5.5,6,Lc,0.22569999999999998,0.3202499999999999,0.11183333333333333,0.2135,payoff_oriented,2,25,10,original,Lc,30,1
1,8,16,1,10,6.160999999999995,14,38,88,86,85,101,6.648999999999996,1.8909999999999987,3.842999999999997,0.366,17,9,14,2,41,12,20,2,3,0.5,20,2.75,6,Lc,0.16217073170731708,0.15758333333333333,0.19215,0.183,payoff_oriented,2,25,10,original,Lc,30,1
1,9,17,1,6,4.269999999999997,10,16,1,2,3,26,8.112999999999994,1.585999999999999,0.9149999999999996,1.463999999999999,20,6,5,3,33,7,6,3,6,0.5,41,5.75,6,Lc,0.24584848484848484,0.22657142857142856,0.1525,0.48799999999999993,payoff_oriented,2,25,10,original,Lc,30,1
1,9,18,1,5,5.7949999999999955,11,32,107,43,47,39,8.539999999999994,2.1959999999999984,1.585999999999999,2.500999999999998,18,10,5,5,39,11,5,5,5,0.5,32,4.25,6,Lc,0.21897435897435893,0.19963636363636364,0.3171999999999998,0.5001999999999998,payoff_oriented,2,25,10,original,Lc,30,1
1,10,19,1,7,8.844999999999994,17,49,66,22,14,23,12.13899999999999,1.0979999999999994,1.9519999999999986,1.7689999999999988,20,3,9,6,63,3,10,8,6,0.5,40,5.5,6,Lc,0.19268253968253968,0.366,0.19519999999999998,0.221125,payoff_oriented,2,25,10,original,Lc,30,1
1,10,20,1,6,9.576999999999993,14,46,4,10,3,6,11.040999999999991,4.7579999999999965,2.9279999999999977,2.1959999999999984,20,13,13,5,54,26,20,6,6,1,72,6,6,Lc,0.20446296296296296,0.183,0.1464,0.36599999999999994,payoff_oriented,2,25,10,original,Lc,30,1
1,11,21,1,1,18.726999999999986,11,84,83,84,74,82,21.898999999999983,0.9759999999999995,7.563999999999994,2.683999999999998,19,5,14,10,95,5,22,14,3,1,36,3,6,Lc,0.23051578947368417,0.19519999999999998,0.3438181818181818,0.1917142857142857,payoff_oriented,2,25,10,original,Lc,30,1
1,11,22,1,4,9.698999999999993,13,42,97,100,101,99,11.589999999999991,2.3789999999999982,2.3789999999999982,1.4029999999999991,20,7,7,4,52,9,9,4,2,1,24,2,6,Lc,0.22288461538461538,0.2643333333333333,0.2643333333333333,0.35075,payoff_oriented,2,25,10,original,Lc,30,1
1,12,23,1,5,10.247999999999992,16,46,45,47,38,15,10.674999999999992,1.463999999999999,5.916999999999995,7.990999999999993,19,4,9,15,49,6,19,36,5,0.5,36,5.25,6,Lc,0.21785714285714286,0.244,0.31142105263157893,0.2219722222222222,payoff_oriented,2,25,10,original,Lc,30,1
1,12,24,1,9,10.735999999999992,15,60,71,65,63,25,10.796999999999992,5.184999999999996,2.9889999999999977,11.101999999999991,16,14,8,14,61,29,9,35,4,0.5,29,4.25,6,Lc,0.177,0.17879310344827584,0.332111111111111,0.3171999999999999,payoff_oriented,2,25,10,original,Lc,30,1
1,13,25,1,1,6.282999999999995,12,39,76,42,7,83,7.014999999999995,4.147999999999997,4.574999999999997,2.2569999999999983,15,10,9,8,43,16,16,9,3,0,17,4.25,6,Lc,0.16313953488372093,0.25925,0.28593749999999996,0.25077777777777777,payoff_oriented,2,25,10,original,Lc,30,1
1,13,26,1,3,4.208999999999997,12,24,34,88,86,68,4.452999999999997,7.319999999999994,5.428999999999996,1.7079999999999989,15,15,14,7,27,28,27,7,5,0,15,3.75,6,Lc,0.16492592592592592,0.26142857142857134,0.20107407407407407,0.24399999999999997,payoff_oriented,2,25,10,original,Lc,30,1
1,14,27,1,6,5.306999999999996,12,30,6,73,8,12,5.367999999999996,0.9759999999999995,2.1959999999999984,1.1589999999999994,13,2,7,3,31,3,12,3,6,0.5,39,5.25,6,Lc,0.17316129032258065,0.3253333333333332,0.183,0.3863333333333333,payoff_oriented,2,25,10,original,Lc,30,1
1,14,28,1,7,2.2569999999999983,6,10,17,20,91,21,5.7339999999999955,2.439999999999998,0.488,0.244,16,7,2,3,23,7,4,4,6,0.5,39,5.25,6,Lc,0.24930434782608693,0.3485714285714285,0.122,0.061,payoff_oriented,2,25,10,original,Lc,30,1
1,15,29,1,8,4.879999999999996,14,30,115,112,88,110,5.367999999999997,2.744999999999998,1.0369999999999995,1.3419999999999992,17,8,3,4,33,10,3,5,2,0.5,15,2.25,6,Lc,0.16266666666666665,0.27449999999999997,0.3456666666666666,0.26839999999999997,payoff_oriented,2,25,10,original,Lc,30,1
1,15,30,1,2,11.589999999999991,16,53,55,57,53,59,12.26099999999999,0.366,1.0369999999999995,10.125999999999992,19,1,3,17,57,1,4,48,4,1,48,4,6,Lc,0.21510526315789472,0.366,0.25925,0.21095833333333333,payoff_oriented,2,25,10,original,Lc,30,1
1,16,31,1,6,23.48499999999998,14,92,1,10,85,48,23.91199999999998,0.5489999999999999,2.1349999999999985,3.537999999999997,17,3,8,12,95,3,9,21,6,0,20,5,6,Lc,0.2517052631578947,0.183,0.2372222222222222,0.16847619047619047,payoff_oriented,2,25,10,original,Lc,30,1
1,16,32,1,7,7.014999999999994,16,38,21,22,15,18,9.454999999999993,2.3179999999999983,4.940999999999996,11.528999999999991,20,8,11,16,45,11,18,60,6,1,72,6,6,Lc,0.2101111111111111,0.2107272727272727,0.27449999999999997,0.19215,payoff_oriented,2,25,10,original,Lc,30,1
1,17,33,1,2,6.282999999999995,13,39,14,56,20,25,36.78299999999997,0.061,2.0129999999999986,0.427,20,1,5,2,163,1,5,2,4,0,21,5.25,6,Lc,0.22566257668711653,0.061,0.40259999999999985,0.2135,payoff_oriented,2,25,10,original,Lc,30,1
1,17,34,1,4,13.17599999999999,17,68,105,108,99,102,14.212999999999989,0.061,0.7929999999999997,1.2809999999999993,20,1,4,6,72,1,4,7,2,1,24,2,6,Lc,0.19740277777777776,0.061,0.19824999999999998,0.183,payoff_oriented,2,25,10,original,Lc,30,1
1,18,35,1,2,10.674999999999992,20,47,60,52,56,94,11.83399999999999,2.3179999999999983,3.781999999999997,3.2939999999999974,20,7,11,8,54,8,15,14,4,0.5,27,3.75,6,Lc,0.21914814814814812,0.28974999999999995,0.2521333333333333,0.23528571428571426,payoff_oriented,2,25,10,original,Lc,30,1
1,18,36,1,4,5.672999999999996,14,32,107,106,8,9,9.881999999999993,4.452999999999997,15.981999999999987,7.685999999999994,20,12,17,17,51,17,72,32,2,0,16,4,6,Lc,0.19376470588235292,0.26194117647058823,0.22197222222222218,0.2401875,payoff_oriented,2,25,10,original,Lc,30,1
1,1,1,0,1,6.648999999999995,16,38,74,73,75,53,6.770999999999995,2.3179999999999983,2.744999999999998,4.147999999999997,17,6,7,13,39,8,8,25,3,0.5,22,3.25,6,Lc,0.17361538461538462,0.28974999999999995,0.3431249999999999,0.16591999999999998,payoff_oriented,2,25,10,original,Lc,31,1
1,1,2,0,5,4.6969999999999965,14,27,37,18,107,45,10.003999999999992,1.7689999999999988,0.366,0.427,20,8,2,3,52,9,2,3,5,0,18,4.5,6,Lc,0.19238461538461538,0.19655555555555554,0.183,0.14233333333333334,payoff_oriented,2,25,10,original,Lc,31,1
1,2,3,0,6,5.123999999999996,15,25,2,12,4,45,13.11499999999999,0.183,0.427,1.8909999999999987,20,2,2,5,52,2,2,7,6,0.5,41,5.75,6,Lc,0.25221153846153843,0.0915,0.2135,0.27014285714285713,payoff_oriented,2,25,10,original,Lc,31,1
1,2,4,0,3,5.001999999999996,12,21,15,35,28,60,26.96199999999998,0.061,0.427,0.183,20,1,2,2,106,1,2,2,5,0,20,5,6,Lc,0.2543584905660377,0.061,0.2135,0.0915,payoff_oriented,2,25,10,original,Lc,31,1
1,3,5,0,2,7.319999999999994,12,38,17,55,49,57,9.088999999999993,2.9889999999999977,0.6099999999999999,1.3419999999999992,20,11,4,7,50,14,4,8,4,0.5,30,4.5,6,Lc,0.18178,0.2135,0.1525,0.16775,payoff_oriented,2,25,10,original,Lc,31,1
1,3,6,0,5,7.502999999999994,16,35,43,44,103,47,8.112999999999994,3.842999999999997,1.2809999999999993,0.366,18,13,5,2,37,19,5,2,5,0.5,32,4.25,6,Lc,0.21927027027027027,0.20226315789473684,0.2562,0.183,payoff_oriented,2,25,10,original,Lc,31,1
1,4,7,0,6,9.515999999999993,17,53,11,3,4,12,11.589999999999991,0.7929999999999997,1.1589999999999994,1.9519999999999986,20,2,5,5,63,3,5,6,6,1,72,6,6,Lc,0.18396825396825395,0.2643333333333333,0.2318,0.32533333333333325,payoff_oriented,2,25,10,original,Lc,31,1
1,4,8,0,9,10.003999999999992,18,55,64,25,15,85,10.918999999999992,9.881999999999993,2.2569999999999983,11.040999999999991,20,18,7,16,59,36,8,49,4,0,18,4.5,6,Lc,0.18506779661016948,0.27449999999999997,0.282125,0.2253265306122449,payoff_oriented,2,25,10,original,Lc,31,1
1,5,9,0,3,7.258999999999994,15,36,25,103,107,58,10.674999999999992,3.476999999999997,0.427,0.7929999999999997,20,12,1,3,54,17,1,3,5,0,13,3.25,6,Lc,0.19768518518518516,0.20452941176470588,0.427,0.2643333333333333,payoff_oriented,2,25,10,original,Lc,31,1
1,5,10,0,8,12.99299999999999,16,56,1,112,95,119,36.53899999999997,0.061,0.244,1.2809999999999993,20,1,4,3,145,1,4,3,2,0,13,3.25,6,Lc,0.25199310344827586,0.061,0.061,0.42699999999999994,payoff_oriented,2,25,10,original,Lc,31,1
1,6,11,1,7,9.576999999999993,14,43,13,103,21,87,10.064999999999992,4.7579999999999965,3.842999999999997,1.7079999999999989,18,12,11,10,47,18,20,12,6,0,17,4.25,6,Lc,0.21414893617021274,0.2643333333333333,0.19215,0.14233333333333334,payoff_oriented,2,25,10,original,Lc,31,1
1,6,12,1,8,5.489999999999996,14,29,120,114,109,56,5.611999999999996,0.7929999999999997,2.744999999999998,1.3419999999999992,15,6,8,5,30,6,10,5,2,0.5,16,2.5,6,Lc,0.18706666666666666,0.13216666666666665,0.27449999999999997,0.26839999999999997,payoff_oriented,2,25,10,original,Lc,31,1
1,7,13,1,9,3.9649999999999967,14,25,62,65,72,66,4.513999999999997,0.9149999999999996,1.9519999999999986,2.744999999999998,18,7,6,9,29,7,8,12,4,1,48,4,6,Lc,0.1556551724137931,0.1307142857142857,0.244,0.22874999999999995,payoff_oriented,2,25,10,original,Lc,31,1
1,7,14,1,1,9.637999999999993,18,46,76,73,59,51,10.247999999999992,1.646999999999999,2.439999999999998,0.488,20,6,8,3,50,9,10,3,3,0,14,3.5,6,Lc,0.20495999999999998,0.183,0.24399999999999997,0.16266666666666665,payoff_oriented,2,25,10,original,Lc,31,1
1,8,15,1,9,13.54199999999999,17,62,2,95,68,87,224.78500000001696,0.305,0.061,0.061,20,2,1,1,923,2,1,1,4,0,16,4,6,Lc,0.24353737811484286,0.1525,0.061,0.061,payoff_oriented,2,25,10,original,Lc,31,1
1,8,16,1,3,6.221999999999995,14,31,34,60,32,33,8.600999999999994,1.0369999999999995,0.122,2.805999999999998,20,4,1,9,40,4,1,13,5,0.5,34,4.75,6,Lc,0.215025,0.25925,0.122,0.21584615384615383,payoff_oriented,2,25,10,original,Lc,31,1
1,9,17,1,6,10.552999999999992,14,48,5,1,104,12,12.68799999999999,5.7949999999999955,0.6709999999999998,1.646999999999999,20,16,4,5,55,28,4,5,6,0.5,38,5,6,Lc,0.23069090909090909,0.2069642857142857,0.16775,0.32939999999999997,payoff_oriented,2,25,10,original,Lc,31,1
1,9,18,1,8,8.173999999999994,17,44,114,117,63,119,8.234999999999994,1.1589999999999994,9.027999999999993,1.7689999999999988,18,3,16,6,45,3,47,8,2,0.5,16,2.5,6,Lc,0.183,0.38633333333333325,0.1920851063829787,0.221125,payoff_oriented,2,25,10,original,Lc,31,1
1,10,19,1,3,6.587999999999995,17,34,27,100,29,17,9.393999999999993,2.1959999999999984,0.9149999999999996,1.4029999999999991,20,7,6,5,41,12,7,6,5,0,18,4.5,6,Lc,0.22912195121951218,0.183,0.1307142857142857,0.2338333333333333,payoff_oriented,2,25,10,original,Lc,31,1
1,10,20,1,5,6.709999999999995,14,43,39,37,1,48,7.8689999999999944,0.7319999999999998,86.19300000000251,0.9149999999999996,19,6,18,4,48,7,334,5,5,0.5,36,5.25,6,Lc,0.16393749999999999,0.10457142857142857,0.258062874251497,0.18299999999999997,payoff_oriented,2,25,10,original,Lc,31,1
1,11,21,1,7,9.332999999999993,18,48,14,17,22,24,11.101999999999991,0.9149999999999996,1.3419999999999992,1.8909999999999987,20,5,2,6,57,6,2,7,6,1,72,6,6,Lc,0.1947719298245614,0.1525,0.6709999999999998,0.2701428571428571,payoff_oriented,2,25,10,original,Lc,31,1
1,11,22,1,6,8.234999999999994,17,48,6,10,11,12,9.271999999999993,3.2329999999999974,4.879999999999996,2.9279999999999977,20,13,12,10,51,18,22,14,6,1,72,6,6,Lc,0.18180392156862743,0.1796111111111111,0.2218181818181818,0.20914285714285713,payoff_oriented,2,25,10,original,Lc,31,1
1,12,23,1,6,5.367999999999996,14,27,5,1,101,7,5.428999999999996,6.038999999999995,0.6099999999999999,1.524999999999999,15,17,2,9,28,33,2,10,6,0.5,38,5,6,Lc,0.19389285714285714,0.183,0.30499999999999994,0.1525,payoff_oriented,2,25,10,original,Lc,31,1
1,12,24,1,3,10.064999999999992,12,40,30,29,25,19,11.284999999999991,0.183,9.515999999999993,38.24699999999997,14,1,15,17,42,1,33,167,5,0.5,36,5.25,6,Lc,0.26869047619047615,0.183,0.2883636363636363,0.22902395209580836,payoff_oriented,2,25,10,original,Lc,31,1
1,13,25,1,7,10.064999999999992,14,52,22,19,14,60,10.186999999999992,1.2809999999999993,1.9519999999999986,1.2809999999999993,16,7,6,6,54,10,7,6,6,0.5,40,5.5,6,Lc,0.18864814814814815,0.1281,0.27885714285714286,0.2135,payoff_oriented,2,25,10,original,Lc,31,1
1,13,26,1,8,9.637999999999993,19,50,114,113,118,83,9.942999999999993,3.0499999999999976,8.234999999999994,1.2199999999999993,20,7,15,6,51,7,31,7,2,0.5,15,2.25,6,Lc,0.19496078431372546,0.43571428571428567,0.26564516129032256,0.1742857142857143,payoff_oriented,2,25,10,original,Lc,31,1
1,14,27,1,7,8.417999999999994,18,50,22,13,16,87,12.687999999999992,6.648999999999995,0.061,1.0369999999999995,20,19,1,5,68,35,1,5,6,0.5,39,5.25,6,Lc,0.18658823529411764,0.18997142857142854,0.061,0.20739999999999995,payoff_oriented,2,25,10,original,Lc,31,1
1,14,28,1,3,6.282999999999995,12,32,27,25,103,36,9.149999999999993,6.465999999999995,1.4029999999999991,0.061,20,14,5,1,47,21,6,1,5,0.5,32,4.25,6,Lc,0.1946808510638298,0.30790476190476185,0.2338333333333333,0.061,payoff_oriented,2,25,10,original,Lc,31,1
1,15,29,1,3,12.62699999999999,16,61,28,33,106,86,13.41999999999999,1.7689999999999988,3.3549999999999973,1.0369999999999995,20,9,11,5,65,9,14,6,5,0,15,3.75,6,Lc,0.20646153846153845,0.19655555555555554,0.23964285714285713,0.17283333333333334,payoff_oriented,2,25,10,original,Lc,31,1
1,15,30,1,2,9.210999999999993,15,45,57,51,47,41,11.589999999999991,0.244,30.560999999999975,1.2199999999999993,20,2,17,7,54,3,109,7,4,0,18,4.5,6,Lc,0.21462962962962961,0.08133333333333333,0.28037614678899075,0.1742857142857143,payoff_oriented,2,25,10,original,Lc,31,1
1,16,31,1,1,7.197999999999994,17,36,81,102,84,49,7.990999999999994,2.2569999999999983,0.305,0.7929999999999997,20,5,2,2,41,6,2,2,3,0,12,3,6,Lc,0.19490243902439025,0.37616666666666654,0.1525,0.39649999999999996,payoff_oriented,2,25,10,original,Lc,31,1
1,16,32,1,10,6.160999999999995,17,37,91,96,85,93,6.7709999999999955,2.0739999999999985,0.5489999999999999,0.6709999999999998,19,7,4,2,39,8,4,2,3,1,36,3,6,Lc,0.17361538461538462,0.25925,0.13724999999999998,0.3354999999999999,payoff_oriented,2,25,10,original,Lc,31,1
1,17,33,1,6,12.01699999999999,15,49,8,9,5,6,12.93199999999999,1.0369999999999995,9.759999999999993,4.330999999999997,20,5,18,16,57,6,44,26,6,1,72,6,6,Lc,0.2268771929824561,0.17283333333333334,0.2218181818181818,0.16657692307692307,payoff_oriented,2,25,10,original,Lc,31,1
