Subject,Round,Phase,afterbreak,Schema,Schema_RT,Schema_OB,Schema_AS,Cho_1,Cho_2,Cho_3,Cho_4,RT_1,RT_2,RT_3,RT_4,OB_1,OB_2,OB_3,OB_4,AS_1,AS_2,AS_3,AS_4,schema_payoff,AC,performance,payoff,breakR,type,dwellmean_1,dwellmean_2,dwellmean_3,dwellmean_4,agent,model,risk,run
1,8,16,1,7,10.735999999999992,17,47,22,20,18,24,22.813999999999982,9.759999999999993,2.561999999999998,1.8299999999999987,20,15,11,7,98,40,17,7,6,1,72,6,5,Lc,0.23279591836734692,0.24399999999999997,0.15070588235294116,0.2614285714285714,bonus,adapted,Lc,3
1,9,17,1,8,8.356999999999994,12,41,115,119,118,116,14.82299999999999,9.576999999999993,6.221999999999995,6.526999999999995,20,16,13,14,67,37,23,32,2,1,24,2,5,Lc,0.22123880597014922,0.2588378378378378,0.2705217391304347,0.20396874999999998,bonus,adapted,Lc,3
1,9,18,1,4,7.685999999999994,13,32,80,6,58,8,41.29699999999997,37.33199999999997,3.903999999999997,14.944999999999988,20,18,17,17,169,134,23,54,2,0,19,4.75,5,Lc,0.2443609467455621,0.2785970149253731,0.16973913043478261,0.2767592592592592,bonus,adapted,Lc,3
1,10,19,1,2,12.80999999999999,14,60,55,53,1,52,32.26899999999998,6.709999999999995,6.8929999999999945,1.7079999999999989,20,17,15,5,144,33,36,5,4,0.5,30,4.5,5,Lc,0.22409027777777774,0.2033333333333333,0.1914722222222222,0.3415999999999999,bonus,adapted,Lc,3
1,10,20,1,8,11.95599999999999,20,64,116,120,46,109,16.28699999999999,0.427,38.18599999999997,0.183,20,3,18,3,87,3,164,3,2,0.5,17,2.75,5,Lc,0.18720689655172412,0.14233333333333334,0.23284146341463413,0.061,bonus,adapted,Lc,3
1,11,21,1,5,15.066999999999988,19,80,42,40,38,5,32.14699999999998,5.611999999999996,9.332999999999993,7.380999999999994,20,14,14,12,146,22,51,26,5,0.5,36,5.25,5,Lc,0.22018493150684929,0.25509090909090903,0.183,0.28388461538461535,bonus,adapted,Lc,3
1,11,22,1,8,11.467999999999991,19,63,110,119,117,33,23.66799999999998,4.818999999999996,0.122,7.014999999999994,20,13,1,13,122,19,1,32,2,0.5,17,2.75,5,Lc,0.194,0.2536315789473684,0.122,0.21921875,bonus,adapted,Lc,3
1,12,23,1,6,12.99299999999999,14,56,3,1,7,8,31.780999999999977,30.438999999999975,0.244,0.061,20,19,2,1,134,114,2,1,6,1,72,6,5,Lc,0.23717164179104477,0.26700877192982453,0.122,0.061,bonus,adapted,Lc,3
1,12,24,1,3,8.966999999999993,18,43,99,85,107,94,72.28499999999994,0.6709999999999998,1.8909999999999987,3.2939999999999974,20,4,5,11,303,4,5,13,5,0,10,2.5,5,Lc,0.23856435643564353,0.16775,0.3781999999999998,0.2533846153846154,bonus,adapted,Lc,3
1,13,25,1,7,6.8319999999999945,13,27,23,25,13,16,10.979999999999992,27.937999999999978,0.9759999999999995,0.061,20,19,3,1,49,121,3,1,6,0.5,41,5.75,5,Lc,0.2240816326530612,0.23089256198347105,0.3253333333333333,0.061,bonus,adapted,Lc,3
1,13,26,1,8,7.807999999999994,11,35,111,116,5,70,14.273999999999988,20.129999999999985,5.916999999999995,0.7929999999999997,20,18,13,2,62,89,21,2,2,0,14,3.5,5,Lc,0.2302258064516129,0.22617977528089883,0.2817619047619047,0.39649999999999985,bonus,adapted,Lc,3
1,14,27,1,10,8.600999999999994,16,45,86,72,93,92,29.27999999999998,8.234999999999994,0.061,0.366,20,15,1,1,136,32,1,1,3,0.5,22,3.25,5,Lc,0.2152941176470588,0.25734375,0.061,0.366,bonus,adapted,Lc,3
1,14,28,1,5,10.735999999999992,16,51,38,41,37,84,14.517999999999988,11.284999999999991,13.846999999999989,32.45199999999998,20,17,18,17,66,46,66,142,5,0.5,33,4.5,5,Lc,0.21996969696969695,0.24532608695652172,0.2098030303030303,0.2285352112676056,bonus,adapted,Lc,3
1,1,1,0,3,17.018999999999988,19,79,88,31,90,60,41.41899999999997,7.075999999999994,9.088999999999993,0.061,20,17,16,1,156,29,44,1,5,0,15,3.75,5,Lc,0.2655064102564102,0.244,0.20656818181818182,0.061,bonus,adapted,Lc,4
1,1,2,0,1,14.029999999999989,16,52,75,80,9,81,26.83999999999998,1.524999999999999,11.467999999999991,3.1109999999999975,20,11,16,10,106,15,37,15,3,0.5,24,3.75,5,Lc,0.2532075471698113,0.10166666666666667,0.3099459459459459,0.2074,bonus,adapted,Lc,4
1,2,3,0,4,7.990999999999993,19,40,15,21,92,101,51.17899999999996,0.183,2.0129999999999986,0.427,20,1,8,2,222,1,8,2,2,0,17,4.25,5,Lc,0.230536036036036,0.183,0.251625,0.2135,bonus,adapted,Lc,4
1,2,4,0,5,12.50499999999999,18,52,46,48,47,42,17.140999999999988,18.177999999999987,11.467999999999991,21.410999999999984,20,18,17,17,70,82,55,97,5,1,60,5,5,Lc,0.24487142857142855,0.22168292682926827,0.2085090909090909,0.22073195876288657,bonus,adapted,Lc,4
1,3,5,0,5,10.430999999999992,14,52,38,41,42,45,14.212999999999989,18.360999999999986,2.1959999999999984,5.001999999999996,20,19,8,15,70,81,9,21,5,1,60,5,5,Lc,0.20304285714285714,0.226679012345679,0.24399999999999997,0.23819047619047615,bonus,adapted,Lc,4
1,3,6,0,3,12.13899999999999,18,67,25,30,16,21,14.761999999999988,26.96199999999998,7.563999999999994,2.500999999999998,20,19,18,5,81,104,36,6,5,0,22,5.5,5,Lc,0.18224691358024692,0.25925,0.21011111111111108,0.4168333333333333,bonus,adapted,Lc,4
1,4,7,0,5,6.648999999999995,9,30,39,48,43,95,15.00599999999999,2.8669999999999978,8.234999999999994,13.23699999999999,20,12,15,14,54,13,35,46,5,0.5,33,4.5,5,Lc,0.27788888888888885,0.22053846153846152,0.23528571428571426,0.28776086956521735,bonus,adapted,Lc,4
1,4,8,0,6,10.857999999999992,14,55,2,27,1,107,18.360999999999986,22.325999999999983,11.406999999999991,1.8299999999999987,20,18,17,5,87,88,46,6,6,0,19,4.75,5,Lc,0.21104597701149422,0.2537045454545454,0.24797826086956518,0.30499999999999994,bonus,adapted,Lc,4
1,5,9,1,5,12.50499999999999,19,73,40,38,93,6,21.654999999999983,11.71199999999999,30.987999999999975,0.305,20,17,18,4,114,44,131,4,5,0,19,4.75,5,Lc,0.18995614035087718,0.26618181818181813,0.23654961832061067,0.07625,bonus,adapted,Lc,4
1,5,10,1,2,7.258999999999994,12,42,52,50,60,55,15.920999999999989,2.3789999999999982,22.142999999999983,4.513999999999997,20,8,18,10,83,12,90,16,4,1,48,4,5,Lc,0.19181927710843372,0.19824999999999998,0.2460333333333333,0.28212499999999996,bonus,adapted,Lc,4
1,6,11,1,6,6.221999999999995,7,26,2,8,27,29,32.75699999999998,1.8909999999999987,1.8299999999999987,1.9519999999999986,20,7,9,6,152,7,10,7,6,0,22,5.5,5,Lc,0.2155065789473684,0.27014285714285713,0.183,0.2788571428571428,bonus,adapted,Lc,4
1,6,12,1,2,11.284999999999991,16,51,50,51,57,53,26.47399999999998,1.524999999999999,0.8539999999999996,6.526999999999995,20,9,4,13,107,11,4,29,4,1,48,4,5,Lc,0.24742056074766353,0.13863636363636364,0.2135,0.22506896551724134,bonus,adapted,Lc,4
1,7,13,1,2,14.212999999999989,20,72,52,58,90,59,25.86399999999998,6.8929999999999945,10.857999999999992,4.6969999999999965,20,16,16,13,130,31,49,16,4,0.5,27,3.75,5,Lc,0.19895384615384615,0.2223548387096774,0.22159183673469385,0.29356249999999995,bonus,adapted,Lc,4
1,7,14,1,9,7.8689999999999936,14,36,64,66,65,61,18.970999999999986,8.173999999999994,0.6099999999999999,4.940999999999996,20,15,3,13,88,29,3,22,4,1,48,4,5,Lc,0.21557954545454544,0.2818620689655172,0.20333333333333334,0.2245909090909091,bonus,adapted,Lc,4
1,8,15,1,9,12.50499999999999,16,62,61,31,17,15,18.116999999999987,24.46099999999998,10.674999999999992,16.713999999999988,20,18,16,16,83,94,46,76,4,0,21,5.25,5,Lc,0.21827710843373493,0.2602234042553191,0.2320652173913043,0.21992105263157893,bonus,adapted,Lc,4
1,8,16,1,6,5.062999999999996,12,27,1,7,4,94,34.464999999999975,0.7319999999999998,5.367999999999996,3.9649999999999967,20,3,13,10,152,4,26,13,6,0.5,39,5.25,5,Lc,0.22674342105263157,0.183,0.20646153846153845,0.30499999999999994,bonus,adapted,Lc,4
1,9,17,1,9,6.8319999999999945,18,36,111,16,18,113,83.50900000000141,3.1109999999999975,5.428999999999996,0.5489999999999999,20,9,12,4,342,10,16,4,4,0,16,4,5,Lc,0.24417836257309938,0.3111,0.3393124999999999,0.13724999999999998,bonus,adapted,Lc,4
1,9,18,1,2,13.724999999999989,15,60,50,53,52,11,28.791999999999977,0.5489999999999999,1.2809999999999993,24.39999999999998,20,3,7,17,123,3,7,94,4,0.5,30,4.5,5,Lc,0.23408130081300813,0.183,0.183,0.25957446808510637,bonus,adapted,Lc,4
1,10,19,1,9,14.151999999999989,18,68,71,68,62,29,27.815999999999978,2.9889999999999977,7.136999999999994,10.613999999999992,20,6,16,16,127,8,33,36,4,0.5,29,4.25,5,Lc,0.21902362204724407,0.37362499999999993,0.21627272727272726,0.2948333333333333,bonus,adapted,Lc,4
1,10,20,1,2,4.940999999999996,13,25,52,60,14,49,20.434999999999985,1.4029999999999991,10.674999999999992,2.2569999999999983,20,7,17,9,88,7,57,9,4,0.5,30,4.5,5,Lc,0.23221590909090908,0.20042857142857143,0.18728070175438596,0.25077777777777777,bonus,adapted,Lc,4
1,11,21,1,7,7.9299999999999935,14,39,22,19,16,17,28.425999999999977,0.366,13.48099999999999,9.576999999999993,20,2,18,15,116,2,57,39,6,1,72,6,5,Lc,0.245051724137931,0.183,0.2365087719298245,0.24556410256410252,bonus,adapted,Lc,4
1,11,22,1,9,12.44399999999999,17,51,72,71,64,27,32.75699999999998,3.842999999999997,1.2809999999999993,16.28699999999999,20,12,7,16,139,14,8,55,4,0.5,29,4.25,5,Lc,0.2356618705035971,0.2744999999999999,0.160125,0.2961272727272727,bonus,adapted,Lc,4
1,12,23,1,7,7.258999999999994,15,38,14,15,19,37,22.508999999999983,5.855999999999995,10.979999999999992,1.1589999999999994,20,14,17,6,99,28,51,6,6,0.5,41,5.75,5,Lc,0.22736363636363635,0.20914285714285713,0.2152941176470588,0.19316666666666668,bonus,adapted,Lc,4
1,12,24,1,2,5.855999999999995,10,23,54,52,57,51,14.82299999999999,0.061,12.87099999999999,0.427,20,1,18,2,62,1,52,2,4,1,48,4,5,Lc,0.2390806451612903,0.061,0.24751923076923074,0.2135,bonus,adapted,Lc,4
1,13,25,1,1,13.29799999999999,20,73,84,75,78,46,27.693999999999978,3.0499999999999976,5.245999999999996,5.306999999999996,20,11,13,13,127,15,21,24,3,0.5,23,3.5,5,Lc,0.21806299212598423,0.20333333333333334,0.2498095238095238,0.221125,bonus,adapted,Lc,4
1,13,26,1,9,5.7949999999999955,8,23,65,68,64,94,16.469999999999988,7.380999999999994,8.539999999999994,10.003999999999992,20,12,16,14,70,20,29,42,4,0.5,27,3.75,5,Lc,0.23528571428571426,0.3690499999999999,0.2944827586206896,0.23819047619047615,bonus,adapted,Lc,4
1,14,27,1,5,9.149999999999993,17,45,46,47,91,62,35.989999999999974,15.493999999999987,17.567999999999987,6.404999999999995,20,18,18,16,142,69,77,31,5,0,17,4.25,5,Lc,0.2534507042253521,0.22455072463768114,0.22815584415584414,0.20661290322580644,bonus,adapted,Lc,4
1,14,28,1,8,9.820999999999993,12,43,113,109,116,111,27.022999999999982,0.183,9.454999999999993,7.563999999999994,20,1,18,14,113,1,39,35,2,1,24,2,5,Lc,0.23914159292035395,0.183,0.2424358974358974,0.2161142857142857,bonus,adapted,Lc,4
1,15,29,1,4,7.502999999999994,16,45,107,69,84,101,34.281999999999975,40.13799999999997,16.34799999999999,0.427,20,19,17,3,148,156,66,3,2,0,11,2.75,5,Lc,0.2316351351351351,0.25729487179487176,0.24769696969696967,0.14233333333333334,bonus,adapted,Lc,4
1,15,30,1,8,10.308999999999992,17,58,114,113,115,40,11.95599999999999,9.454999999999993,13.17599999999999,9.149999999999993,20,18,16,17,63,41,55,44,2,0.5,17,2.75,5,Lc,0.18977777777777777,0.23060975609756096,0.23956363636363634,0.20795454545454545,bonus,adapted,Lc,4
1,1,1,0,5,5.611999999999996,11,33,43,3,38,42,30.011999999999976,27.449999999999978,0.061,0.305,20,19,1,3,137,109,1,3,5,0.5,36,5.25,5,Lc,0.21906569343065693,0.25183486238532105,0.061,0.10166666666666667,bonus,adapted,Lc,5
1,1,2,0,10,22.752999999999982,18,102,96,57,94,99,47.70199999999996,2.0739999999999985,0.6099999999999999,4.7579999999999965,20,7,3,11,200,9,3,14,3,0,12,3,5,Lc,0.23850999999999997,0.2304444444444444,0.20333333333333334,0.3398571428571428,bonus,adapted,Lc,5
1,2,3,0,6,18.726999999999986,20,87,8,94,97,88,23.118999999999982,25.80299999999998,14.395999999999988,1.7689999999999988,20,19,18,8,101,100,59,8,6,0,14,3.5,5,Lc,0.22890099009900988,0.25803,0.24399999999999997,0.22112499999999996,bonus,adapted,Lc,5
1,2,4,0,8,9.088999999999993,17,50,13,117,19,111,66.48999999999995,0.6709999999999998,0.305,0.061,20,3,3,1,285,3,3,1,2,0,16,4,5,Lc,0.2332982456140351,0.22366666666666665,0.10166666666666667,0.061,bonus,adapted,Lc,5
1,3,5,0,1,14.944999999999988,15,60,78,75,102,101,22.630999999999982,28.303999999999977,0.6709999999999998,1.0369999999999995,20,19,5,4,99,110,5,5,3,0,10,2.5,5,Lc,0.22859595959595957,0.2573090909090909,0.13419999999999999,0.2074,bonus,adapted,Lc,5
1,3,6,0,8,13.48099999999999,20,64,117,88,87,90,40.13799999999997,7.197999999999994,5.123999999999996,5.367999999999996,20,14,13,11,157,28,23,12,2,0.5,20,2.75,5,Lc,0.255656050955414,0.25707142857142856,0.22278260869565214,0.4473333333333332,bonus,adapted,Lc,5
1,4,7,0,8,13.663999999999989,16,57,118,116,84,114,19.458999999999985,8.112999999999994,17.323999999999987,10.674999999999992,20,18,18,17,76,43,66,43,2,0.5,15,2.25,5,Lc,0.2560394736842105,0.18867441860465115,0.26248484848484843,0.24825581395348834,bonus,adapted,Lc,5
1,4,8,0,3,9.942999999999993,17,43,34,28,31,29,22.752999999999982,11.223999999999991,7.9299999999999935,4.635999999999997,20,16,16,11,102,41,33,21,5,1,60,5,5,Lc,0.22306862745098038,0.2737560975609756,0.24030303030303027,0.22076190476190474,bonus,adapted,Lc,5
1,5,9,1,2,10.552999999999992,8,32,55,54,51,49,20.007999999999985,9.271999999999993,9.637999999999993,5.916999999999995,20,15,17,13,69,35,48,26,4,1,48,4,5,Lc,0.2899710144927536,0.2649142857142857,0.20079166666666665,0.22757692307692304,bonus,adapted,Lc,5
1,5,10,1,9,7.563999999999994,13,35,71,72,66,67,15.371999999999987,11.284999999999991,10.369999999999992,2.0739999999999985,20,16,17,6,69,48,50,6,4,1,48,4,5,Lc,0.22278260869565217,0.23510416666666664,0.2074,0.34566666666666657,bonus,adapted,Lc,5
1,6,11,1,3,10.064999999999992,18,51,27,28,36,34,20.556999999999984,2.1959999999999984,5.855999999999995,2.0129999999999986,20,7,13,8,94,10,24,8,5,1,60,5,5,Lc,0.2186914893617021,0.2196,0.24399999999999997,0.251625,bonus,adapted,Lc,5
1,6,12,1,5,11.89499999999999,17,55,42,40,41,19,27.93799999999998,3.903999999999997,10.430999999999992,8.356999999999994,20,12,18,17,125,20,48,37,5,0.5,36,5.25,5,Lc,0.22350399999999998,0.19519999999999996,0.2173125,0.22586486486486482,bonus,adapted,Lc,5
1,7,13,1,5,9.576999999999993,16,43,42,104,106,45,55.875999999999955,0.427,3.1109999999999975,0.366,20,2,12,4,241,2,14,4,5,0,14,3.5,5,Lc,0.23185062240663898,0.2135,0.2222142857142857,0.0915,bonus,adapted,Lc,5
1,7,14,1,3,8.356999999999994,16,36,28,34,30,81,28.85299999999998,0.061,0.7929999999999997,32.02499999999998,20,1,5,17,108,1,5,130,5,0.5,33,4.5,5,Lc,0.26715740740740734,0.061,0.1586,0.24634615384615383,bonus,adapted,Lc,5
1,8,15,1,7,6.8929999999999945,12,36,20,21,19,13,17.384999999999987,1.0979999999999994,18.726999999999986,27.815999999999978,20,4,18,17,78,5,91,102,6,1,72,6,5,Lc,0.22288461538461535,0.2196,0.2057912087912088,0.27270588235294113,bonus,adapted,Lc,5
1,8,16,1,6,12.38299999999999,17,63,6,3,39,107,22.203999999999983,15.798999999999987,22.203999999999983,0.122,20,17,17,1,105,61,86,1,6,0,19,4.75,5,Lc,0.21146666666666666,0.25899999999999995,0.25818604651162785,0.122,bonus,adapted,Lc,5
1,9,17,1,6,8.356999999999994,14,41,12,7,6,5,26.778999999999982,0.488,9.698999999999993,15.737999999999987,20,4,17,15,134,4,38,51,6,1,72,6,5,Lc,0.19984328358208955,0.122,0.25523684210526315,0.3085882352941176,bonus,adapted,Lc,5
1,9,18,1,1,9.332999999999993,16,45,73,77,23,84,14.51799999999999,16.04299999999999,11.467999999999991,0.8539999999999996,20,19,17,1,70,62,47,1,3,0.5,24,3.75,5,Lc,0.20739999999999997,0.258758064516129,0.24399999999999997,0.8539999999999996,bonus,adapted,Lc,5
1,10,19,1,10,11.040999999999991,16,51,89,95,47,14,23.48499999999998,3.598999999999997,13.724999999999989,0.061,20,11,18,1,96,15,65,1,3,0,17,4.25,5,Lc,0.24463541666666663,0.23993333333333333,0.21115384615384614,0.061,bonus,adapted,Lc,5
1,10,20,1,1,4.7579999999999965,10,24,76,78,97,106,25.92499999999998,0.488,15.127999999999988,3.2939999999999974,20,4,18,9,113,4,60,15,3,0,10,2.5,5,Lc,0.22942477876106193,0.122,0.2521333333333333,0.2196,bonus,adapted,Lc,5
1,11,21,1,6,12.26099999999999,17,56,4,7,1,2,25.55899999999998,4.513999999999997,3.781999999999997,17.933999999999987,20,13,12,17,106,19,17,75,6,1,72,6,5,Lc,0.24112264150943394,0.23757894736842106,0.22247058823529411,0.23911999999999994,bonus,adapted,Lc,5
1,11,22,1,2,16.10399999999999,18,83,57,55,84,21,22.935999999999982,15.249999999999988,2.500999999999998,4.208999999999997,20,17,8,11,106,67,9,16,4,0,17,4.25,5,Lc,0.21637735849056602,0.22761194029850745,0.27788888888888885,0.2630625,bonus,adapted,Lc,5
1,12,23,1,3,10.003999999999992,15,52,25,54,103,12,11.223999999999991,92.53700000000325,3.9649999999999967,7.380999999999994,20,19,15,16,58,381,21,32,5,0,17,4.25,5,Lc,0.19351724137931034,0.2428792650918635,0.1888095238095238,0.23065624999999998,bonus,adapted,Lc,5
1,12,24,1,10,12.56599999999999,18,52,96,86,87,19,23.42399999999998,5.916999999999995,6.953999999999994,0.183,20,14,15,2,89,25,28,2,3,0.5,24,3.75,5,Lc,0.263191011235955,0.23667999999999997,0.24835714285714286,0.0915,bonus,adapted,Lc,5
1,13,25,1,3,16.04299999999999,19,89,36,35,31,81,25.314999999999984,5.001999999999996,0.7929999999999997,7.746999999999994,20,12,3,15,122,23,3,32,5,0.5,33,4.5,5,Lc,0.20750000000000002,0.2174782608695652,0.2643333333333333,0.24209374999999997,bonus,adapted,Lc,5
1,13,26,1,2,10.613999999999992,18,55,24,58,55,19,18.848999999999986,15.127999999999988,6.099999999999995,12.50499999999999,20,18,14,15,78,62,28,50,4,0,20,5,5,Lc,0.2416538461538461,0.24399999999999997,0.21785714285714283,0.2501,bonus,adapted,Lc,5
1,14,27,1,10,10.125999999999992,19,56,87,91,105,96,14.82299999999999,7.441999999999994,2.0129999999999986,4.086999999999997,20,14,7,10,67,25,10,14,3,0.5,20,2.75,5,Lc,0.22123880597014922,0.29767999999999994,0.2013,0.29192857142857137,bonus,adapted,Lc,5
1,14,28,1,7,5.550999999999996,11,28,16,23,15,14,8.539999999999994,8.295999999999994,15.310999999999988,2.0129999999999986,20,17,16,6,39,46,56,8,6,1,72,6,5,Lc,0.21897435897435896,0.18034782608695651,0.2734107142857143,0.251625,bonus,adapted,Lc,5
1,1,1,0,9,10.796999999999992,15,51,70,31,69,66,29.46299999999998,22.386999999999983,1.1589999999999994,0.9149999999999996,20,18,7,5,127,99,7,6,4,0.5,29,4.25,5,Lc,0.23199212598425195,0.2261313131313131,0.16557142857142856,0.1525,bonus,adapted,Lc,6
1,1,2,0,10,8.600999999999994,16,42,17,52,91,100,36.47799999999997,0.6709999999999998,0.6709999999999998,1.8299999999999987,20,4,4,5,167,5,4,6,3,0,15,3.75,5,Lc,0.2184311377245509,0.13419999999999999,0.16775,0.305,bonus,adapted,Lc,6
1,2,3,0,10,14.029999999999989,18,62,89,14,50,17,45.871999999999964,3.903999999999997,2.2569999999999983,15.310999999999988,20,12,8,17,184,14,8,58,3,0,19,4.75,5,Lc,0.24930434782608693,0.27885714285714286,0.28212499999999996,0.2639827586206896,bonus,adapted,Lc,6
1,2,4,0,5,8.295999999999994,15,44,45,40,101,37,15.676999999999989,3.2329999999999974,20.678999999999984,6.282999999999995,20,12,17,15,80,18,83,30,5,0.5,32,4.25,5,Lc,0.19596249999999998,0.1796111111111111,0.24914457831325298,0.2094333333333333,bonus,adapted,Lc,6
1,3,5,0,2,6.221999999999995,13,37,98,104,99,101,67.34399999999995,1.7689999999999988,2.0739999999999985,20.739999999999984,20,10,7,17,293,10,7,94,4,1,24,2,5,Lc,0.22984300341296926,0.1769,0.29628571428571426,0.2206382978723404,bonus,adapted,Lc,6
1,3,6,0,9,11.71199999999999,18,54,65,89,71,33,28.73099999999998,0.7319999999999998,0.7929999999999997,25.31499999999998,20,2,4,17,124,3,4,93,4,0,16,4,5,Lc,0.2317016129032258,0.244,0.19824999999999998,0.2722043010752688,bonus,adapted,Lc,6
1,4,7,0,6,5.855999999999995,16,24,1,6,5,11,26.59599999999998,2.3179999999999983,1.8909999999999987,0.183,20,8,3,2,113,10,4,2,6,1,72,6,5,Lc,0.23536283185840706,0.23179999999999998,0.4727499999999999,0.0915,bonus,adapted,Lc,6
1,4,8,0,7,10.186999999999992,13,48,23,17,31,14,16.28699999999999,11.223999999999991,18.299999999999986,7.563999999999994,20,17,18,16,75,51,76,27,6,0.5,41,5.75,5,Lc,0.21716,0.220078431372549,0.2407894736842105,0.2801481481481481,bonus,adapted,Lc,6
1,5,9,1,5,2.3789999999999982,8,13,13,37,59,47,284.07700000001313,0.061,0.122,0.061,20,1,1,1,1170,1,1,1,5,0,20,5,5,Lc,0.2428008547008547,0.061,0.122,0.061,bonus,adapted,Lc,6
1,5,10,1,3,7.258999999999994,18,35,25,91,7,117,46.054999999999964,15.798999999999987,43.12699999999997,7.624999999999994,20,19,18,15,190,51,190,30,5,0,16,4,5,Lc,0.24239473684210522,0.30978431372549015,0.22698421052631576,0.25416666666666665,bonus,adapted,Lc,6
1,6,11,1,7,11.71199999999999,16,51,20,18,13,24,17.750999999999987,5.001999999999996,6.343999999999995,16.04299999999999,20,12,16,17,80,21,27,81,6,1,72,6,5,Lc,0.2218875,0.23819047619047617,0.23496296296296296,0.19806172839506173,bonus,adapted,Lc,6
1,6,12,1,1,12.80999999999999,15,65,84,80,48,75,22.264999999999983,13.41999999999999,12.44399999999999,1.646999999999999,20,17,17,10,104,51,55,12,3,0.5,23,3.5,5,Lc,0.21408653846153844,0.26313725490196077,0.22625454545454546,0.13724999999999998,bonus,adapted,Lc,6
1,7,13,1,2,4.269999999999997,12,20,95,103,102,108,49.89799999999996,2.3789999999999982,0.061,3.2939999999999974,20,8,1,11,222,8,1,14,4,0.5,15,2.25,5,Lc,0.22476576576576573,0.29737499999999994,0.061,0.23528571428571426,bonus,adapted,Lc,6
1,7,14,1,7,2.683999999999998,6,9,15,19,20,22,22.813999999999982,3.537999999999997,0.061,0.244,20,13,1,1,86,16,1,1,6,1,72,6,5,Lc,0.2652790697674418,0.221125,0.061,0.244,bonus,adapted,Lc,6
1,8,15,1,5,14.944999999999988,20,68,44,43,38,49,26.22999999999998,4.818999999999996,5.184999999999996,11.650999999999991,20,12,14,16,116,16,28,42,5,0.5,34,4.75,5,Lc,0.2261206896551724,0.30118749999999994,0.18517857142857141,0.2774047619047619,bonus,adapted,Lc,6
1,8,16,1,9,6.709999999999995,13,36,64,62,70,66,19.885999999999985,17.994999999999987,2.1959999999999984,0.061,20,19,9,1,94,83,10,1,4,1,48,4,5,Lc,0.2115531914893617,0.21680722891566265,0.2196,0.061,bonus,adapted,Lc,6
1,9,17,1,7,2.8669999999999978,9,11,16,19,20,45,11.467999999999991,0.9149999999999996,7.685999999999994,18.177999999999987,20,2,14,17,45,2,29,84,6,0.5,41,5.75,5,Lc,0.25484444444444443,0.4574999999999998,0.2650344827586207,0.21640476190476188,bonus,adapted,Lc,6
1,9,18,1,6,8.905999999999993,9,39,7,112,10,1,10.003999999999992,30.865999999999975,0.9759999999999995,1.1589999999999994,13,19,4,3,43,132,4,3,6,0.5,38,5,5,Lc,0.23265116279069764,0.2338333333333333,0.244,0.3863333333333333,bonus,adapted,Lc,6
1,10,19,1,7,8.539999999999994,13,41,22,19,15,21,12.687999999999992,14.395999999999988,16.774999999999988,0.366,20,18,15,2,56,56,58,2,6,1,72,6,5,Lc,0.22657142857142853,0.25707142857142856,0.2892241379310344,0.183,bonus,adapted,Lc,6
1,10,20,1,3,12.68799999999999,18,59,34,36,31,58,26.41299999999998,0.427,6.8319999999999945,14.029999999999989,20,2,15,16,128,2,32,59,5,0.5,34,4.75,5,Lc,0.20635156249999997,0.2135,0.2135,0.2377966101694915,bonus,adapted,Lc,6
1,11,21,1,7,10.552999999999992,16,52,22,23,21,18,16.957999999999988,1.0369999999999995,10.674999999999992,13.29799999999999,20,6,16,14,80,7,40,48,6,1,72,6,5,Lc,0.211975,0.14814285714285713,0.266875,0.27704166666666663,bonus,adapted,Lc,6
1,11,22,1,6,9.149999999999993,12,42,5,3,9,7,21.715999999999983,2.683999999999998,16.713999999999988,13.907999999999989,20,9,18,17,96,11,65,59,6,1,72,6,5,Lc,0.22620833333333332,0.24399999999999997,0.2571384615384615,0.23572881355932201,bonus,adapted,Lc,6
1,12,23,1,9,5.367999999999996,11,27,70,66,99,72,21.837999999999983,5.184999999999996,25.07099999999998,4.330999999999997,20,13,18,14,96,18,108,16,4,0.5,26,3.5,5,Lc,0.22747916666666665,0.2880555555555555,0.23213888888888887,0.27068749999999997,bonus,adapted,Lc,6
1,12,24,1,8,3.781999999999997,11,20,111,112,116,117,21.105999999999984,0.427,12.99299999999999,0.366,20,2,18,1,99,2,59,1,2,1,24,2,5,Lc,0.21319191919191918,0.2135,0.22022033898305082,0.366,bonus,adapted,Lc,6
1,13,25,1,9,7.807999999999994,14,47,71,70,61,67,13.663999999999989,9.515999999999993,0.183,7.380999999999994,20,17,1,15,71,37,1,27,4,1,48,4,5,Lc,0.1924507042253521,0.25718918918918915,0.183,0.2733703703703704,bonus,adapted,Lc,6
1,13,26,1,2,3.1109999999999975,7,15,58,59,24,55,22.935999999999982,13.17599999999999,13.663999999999989,0.061,20,17,17,1,108,51,77,1,4,0.5,30,4.5,5,Lc,0.21237037037037038,0.2583529411764705,0.17745454545454545,0.061,bonus,adapted,Lc,6
1,14,27,1,8,4.635999999999997,11,22,82,110,120,112,136.5790000000078,0.6709999999999998,0.122,0.122,20,4,1,1,538,4,1,1,2,0.5,15,2.25,5,Lc,0.253864312267658,0.16775,0.122,0.122,bonus,adapted,Lc,6
1,14,28,1,7,2.561999999999998,6,11,13,23,15,22,40.62599999999997,0.5489999999999999,1.3419999999999992,0.7929999999999997,20,4,3,3,150,4,3,3,6,1,72,6,5,Lc,0.27083999999999997,0.13724999999999998,0.44733333333333325,0.2643333333333333,bonus,adapted,Lc,6
